customer_id,customer_name,industry,segment,city,state,region,account_owner_employee_id,credit_rating,signup_date,active_flag
1903,Pioneer Retail Inc,Hospitality,SMB,Pittsburgh,PA,Northeast,121,A,2014-04-19,True
1904,Whitmore Healthcare Services,Manufacturing,SMB,Buffalo,NY,Northeast,497,A,2010-04-20,True
1905,Summit Government Solutions,Technology,SMB,Columbus,OH,Midwest,333,C,2009-10-13,True
1906,Granite Hospitality Services,Government,SMB,Rochester,NY,Northeast,252,C,2009-07-13,False
1907,Harbor Technology Services,Government,Mid-Market,Syracuse,NY,Northeast,188,D,2015-05-14,False
1908,Granite Financial Group,Government,SMB,Cleveland,OH,Midwest,109,C,2017-09-27,False
1909,Redwood Financial Associates,Financial Services,SMB,Philadelphia,PA,Northeast,293,A,2016-06-29,True
1910,Maple Education Corp,Legal,SMB,Cleveland,OH,Midwest,174,C,2015-02-14,True
1911,Silverton Technology Services,Legal,SMB,Wilmington,DE,Northeast,201,A,2016-01-05,True
1912,Maple Nonprofit Co,Legal,SMB,Columbus,OH,Midwest,74,A,2011-03-05,True
1913,Ridgeline Hospitality Associates,Retail,Mid-Market,Pittsburgh,PA,Northeast,109,A,2010-04-08,True
1914,Fairview Legal Services,Real Estate,SMB,Hartford,CT,Northeast,228,B,2008-03-13,False
1915,Riverside Financial Partners,Manufacturing,Mid-Market,Rochester,NY,Northeast,370,A,2014-08-23,True
1916,Granite Technology Solutions,Nonprofit,Enterprise,Syracuse,NY,Northeast,292,B,2011-01-24,True
1917,Granite Financial LLC,Construction,Mid-Market,Worcester,MA,Northeast,174,C,2008-07-21,True
1918,Cornerstone Manufacturing Corp,Financial Services,SMB,Columbus,OH,Midwest,379,C,2013-11-25,True
1919,Beacon Government Group,Government,Mid-Market,Providence,RI,Northeast,64,A,2011-09-30,True
1920,Cascade Retail Solutions,Retail,SMB,Hartford,CT,Northeast,249,B,2009-05-25,True
1921,Cascade Education Corp,Real Estate,SMB,Newark,NJ,Northeast,439,A,2010-01-07,True
1922,Riverside Real LLC,Real Estate,SMB,Newark,NJ,Northeast,290,B,2011-10-23,True
1923,Redwood Government LLC,Real Estate,SMB,Columbus,OH,Midwest,161,A,2010-03-21,True
1924,Summit Technology Co,Nonprofit,SMB,Allentown,PA,Northeast,174,B,2012-12-26,True
1925,Liberty Construction Corp,Legal,SMB,New Haven,CT,Northeast,472,B,2011-03-26,True
1926,Silverton Education Associates,Manufacturing,SMB,Buffalo,NY,Northeast,358,B,2013-09-07,True
1927,Pioneer Manufacturing Partners,Technology,SMB,Philadelphia,PA,Northeast,412,C,2008-02-04,True
1928,Riverside Financial LLC,Real Estate,SMB,Hartford,CT,Northeast,439,B,2010-08-18,True
1929,Whitmore Government Partners,Manufacturing,SMB,Trenton,NJ,Northeast,104,C,2012-09-18,False
1930,Evergreen Hospitality Associates,Real Estate,SMB,Boston,MA,Northeast,379,B,2015-04-25,True
1931,Cascade Financial Group,Healthcare,Enterprise,Boston,MA,Northeast,488,A,2015-10-25,True
1932,Redwood Retail Solutions,Education,SMB,Pittsburgh,PA,Northeast,39,C,2010-12-04,True
1933,Brightwater Financial Partners,Construction,SMB,Albany,NY,Northeast,420,A,2016-06-12,True
1934,Whitmore Technology Group,Hospitality,Mid-Market,Buffalo,NY,Northeast,354,B,2010-04-20,True
1935,Northstar Hospitality Enterprises,Government,Mid-Market,New Haven,CT,Northeast,111,A,2012-09-01,True
1936,Brightwater Manufacturing Inc,Technology,Mid-Market,Columbus,OH,Midwest,251,C,2014-02-17,True
1937,Evergreen Financial Services,Hospitality,SMB,Buffalo,NY,Northeast,111,D,2014-12-21,True
1938,Sterling Financial Solutions,Technology,SMB,Worcester,MA,Northeast,94,B,2012-09-09,True
1939,Keystone Education Enterprises,Legal,Mid-Market,Allentown,PA,Northeast,64,C,2016-08-05,True
1940,Evergreen Financial LLC,Nonprofit,SMB,Trenton,NJ,Northeast,2,A,2011-08-30,True
1941,Ironwood Retail Group,Nonprofit,SMB,Syracuse,NY,Northeast,6,A,2011-12-06,True
1942,Evergreen Manufacturing Associates,Hospitality,SMB,Trenton,NJ,Northeast,497,B,2010-02-03,True
1943,Summit Legal Enterprises,Government,SMB,Cleveland,OH,Midwest,260,A,2013-04-07,True
1944,Pioneer Hospitality Co,Nonprofit,Mid-Market,Philadelphia,PA,Northeast,432,A,2016-02-03,True
1945,Silverton Government Services,Government,SMB,Hartford,CT,Northeast,161,B,2009-03-28,False
1946,Sterling Real Co,Hospitality,Mid-Market,Boston,MA,Northeast,249,B,2010-09-08,True
1947,Harbor Healthcare Group,Hospitality,Mid-Market,Boston,MA,Northeast,479,B,2009-05-03,True
1948,Summit Healthcare Partners,Manufacturing,SMB,New Haven,CT,Northeast,214,A,2013-09-24,True
1949,Ridgeline Healthcare LLC,Government,Mid-Market,Rochester,NY,Northeast,292,A,2013-06-23,True
1950,Granite Real Solutions,Education,SMB,Cleveland,OH,Midwest,188,A,2008-09-27,True
1951,Brightwater Hospitality Services,Healthcare,Enterprise,Providence,RI,Northeast,279,C,2010-07-08,True
1952,Pioneer Manufacturing LLC,Technology,Mid-Market,Rochester,NY,Northeast,161,A,2012-09-17,True
1953,Granite Education Services,Legal,SMB,Cleveland,OH,Midwest,83,A,2012-01-15,True
1954,Beacon Retail Inc,Real Estate,Mid-Market,Buffalo,NY,Northeast,18,A,2014-11-27,True
1955,Northstar Healthcare Corp,Nonprofit,Enterprise,Albany,NY,Northeast,161,A,2015-11-14,True
1956,Cascade Construction Inc,Nonprofit,SMB,Allentown,PA,Northeast,357,C,2018-09-24,True
1957,Redwood Education Co,Manufacturing,SMB,Hartford,CT,Northeast,478,C,2012-03-09,True
1958,Granite Nonprofit Services,Real Estate,SMB,Albany,NY,Northeast,39,A,2014-09-23,False
1959,Whitmore Technology Co,Real Estate,SMB,Philadelphia,PA,Northeast,362,B,2014-06-03,True
1960,Pioneer Healthcare Inc,Hospitality,SMB,Cleveland,OH,Midwest,18,A,2012-04-02,True
1961,Oakfield Nonprofit Enterprises,Nonprofit,SMB,Hartford,CT,Northeast,184,B,2008-08-18,True
1962,Pioneer Government Enterprises,Legal,SMB,Boston,MA,Northeast,252,C,2018-11-29,True
1963,Cascade Manufacturing Solutions,Education,SMB,Columbus,OH,Midwest,248,B,2008-06-13,True
1964,Sterling Construction Solutions,Legal,SMB,Albany,NY,Northeast,192,B,2011-12-09,True
1965,Ironwood Manufacturing Group,Healthcare,Mid-Market,New Haven,CT,Northeast,249,B,2018-05-13,True
1966,Fairview Financial Corp,Hospitality,SMB,Trenton,NJ,Northeast,404,A,2015-12-30,True
1967,Maple Manufacturing Associates,Technology,SMB,Boston,MA,Northeast,140,A,2013-05-15,True
1968,Whitmore Healthcare Partners,Education,Enterprise,Buffalo,NY,Northeast,472,A,2013-06-06,True
1969,Cascade Construction Corp,Healthcare,Enterprise,Newark,NJ,Northeast,279,B,2018-02-22,False
1970,Granite Education Co,Retail,SMB,Worcester,MA,Northeast,370,D,2017-02-27,True
1971,Summit Retail Solutions,Manufacturing,Mid-Market,New Haven,CT,Northeast,458,C,2010-05-23,True
1972,Redwood Nonprofit Group,Hospitality,SMB,Syracuse,NY,Northeast,61,C,2018-02-12,True
1973,Summit Financial Associates,Construction,Enterprise,Trenton,NJ,Northeast,379,C,2014-04-05,True
1974,Keystone Retail Inc,Real Estate,SMB,Philadelphia,PA,Northeast,6,A,2008-07-06,True
1975,Brightwater Healthcare Enterprises,Government,SMB,Boston,MA,Northeast,214,A,2010-06-24,True
1976,Pioneer Financial Solutions,Real Estate,SMB,Hartford,CT,Northeast,301,B,2016-08-19,True
1977,Ridgeline Construction Enterprises,Real Estate,SMB,New Haven,CT,Northeast,412,A,2011-02-10,True
1978,Whitmore Education Associates,Healthcare,Mid-Market,Philadelphia,PA,Northeast,76,C,2016-10-24,True
1979,Redwood Financial Enterprises,Government,SMB,Rochester,NY,Northeast,45,C,2012-05-17,True
1980,Cascade Healthcare Group,Technology,Enterprise,Newark,NJ,Northeast,357,A,2013-07-30,True
1981,Ridgeline Retail Co,Construction,Enterprise,Providence,RI,Northeast,384,A,2008-05-26,True
1982,Northstar Education Enterprises,Manufacturing,Mid-Market,New Haven,CT,Northeast,438,B,2017-08-08,False
1983,Whitmore Retail Partners,Healthcare,SMB,Worcester,MA,Northeast,478,A,2018-05-19,True
1984,Meadowbrook Hospitality Inc,Real Estate,Enterprise,Syracuse,NY,Northeast,191,D,2010-10-25,True
1985,Redwood Nonprofit Enterprises,Construction,SMB,Trenton,NJ,Northeast,140,C,2018-07-29,True
1986,Harbor Retail Associates,Technology,SMB,Columbus,OH,Midwest,458,A,2010-11-30,True
1987,Liberty Manufacturing Enterprises,Healthcare,Mid-Market,Albany,NY,Northeast,431,A,2011-07-03,True
1988,Keystone Government Inc,Government,SMB,Worcester,MA,Northeast,384,C,2012-04-09,True
1989,Oakfield Education Partners,Legal,SMB,Columbus,OH,Midwest,192,B,2012-09-29,True
1990,Cascade Construction Associates,Technology,Mid-Market,Trenton,NJ,Northeast,109,C,2015-10-26,True
1991,Keystone Healthcare Services,Retail,SMB,Allentown,PA,Northeast,379,A,2009-02-24,True
1992,Sterling Manufacturing Associates,Hospitality,Mid-Market,Cleveland,OH,Midwest,218,A,2008-09-14,True
1993,Northstar Retail Co,Legal,Enterprise,Worcester,MA,Northeast,174,A,2018-01-27,True
1994,Riverside Construction Co,Manufacturing,SMB,Buffalo,NY,Northeast,491,A,2011-02-12,True
1995,Sterling Legal Solutions,Nonprofit,SMB,Trenton,NJ,Northeast,121,A,2016-08-24,True
1996,Riverside Education Co,Legal,SMB,Newark,NJ,Northeast,92,C,2012-04-10,True
1997,Cornerstone Real LLC,Healthcare,SMB,Newark,NJ,Northeast,384,B,2015-11-11,True
1998,Sterling Real Enterprises,Financial Services,Mid-Market,Hartford,CT,Northeast,422,A,2014-05-03,True
1999,Granite Government Co,Construction,Mid-Market,Newark,NJ,Northeast,228,B,2011-05-12,True
2000,Ridgeline Education Partners,Technology,SMB,Cleveland,OH,Midwest,252,A,2010-06-03,True
2001,Summit Healthcare Group,Construction,SMB,Syracuse,NY,Northeast,370,B,2016-01-27,False
2002,Meadowbrook Technology Partners,Healthcare,Enterprise,Newark,NJ,Northeast,205,B,2015-03-08,True
2003,Brightwater Technology Associates,Financial Services,Mid-Market,Columbus,OH,Midwest,228,B,2015-03-19,True
2004,Fairview Technology Corp,Technology,SMB,Pittsburgh,PA,Northeast,422,A,2009-05-09,True
2005,Fairview Hospitality Services,Real Estate,SMB,Syracuse,NY,Northeast,370,A,2015-02-02,True
2006,Cascade Hospitality Corp,Hospitality,Mid-Market,Philadelphia,PA,Northeast,191,A,2011-06-30,True
2007,Whitmore Technology Group,Financial Services,Enterprise,Trenton,NJ,Northeast,497,C,2011-12-01,True
2008,Fairview Education Associates,Nonprofit,Enterprise,Worcester,MA,Northeast,478,A,2014-10-19,True
2009,Liberty Construction Co,Hospitality,SMB,Syracuse,NY,Northeast,252,A,2016-05-21,True
2010,Ironwood Nonprofit Partners,Nonprofit,SMB,Newark,NJ,Northeast,422,B,2016-08-27,True
2011,Sterling Construction LLC,Government,Mid-Market,Albany,NY,Northeast,222,D,2010-07-10,True
2012,Brightwater Technology Partners,Hospitality,Mid-Market,Wilmington,DE,Northeast,251,B,2014-01-06,True
2013,Fairview Legal Solutions,Hospitality,SMB,Buffalo,NY,Northeast,189,C,2012-06-13,True
2014,Granite Government Services,Education,SMB,Trenton,NJ,Northeast,432,B,2012-10-30,True
2015,Cornerstone Hospitality LLC,Nonprofit,SMB,Wilmington,DE,Northeast,189,A,2013-08-24,False
2016,Redwood Education Corp,Construction,Mid-Market,Syracuse,NY,Northeast,174,B,2018-06-28,True
2017,Fairview Education Associates,Real Estate,SMB,Allentown,PA,Northeast,111,D,2011-11-20,True
2018,Redwood Retail Inc,Manufacturing,SMB,Wilmington,DE,Northeast,259,B,2018-11-07,True
2019,Keystone Hospitality Services,Education,SMB,Albany,NY,Northeast,192,B,2013-10-08,True
2020,Hillcrest Healthcare LLC,Construction,Mid-Market,Syracuse,NY,Northeast,333,B,2010-11-21,True
2021,Oakfield Technology Partners,Education,SMB,Hartford,CT,Northeast,92,D,2018-09-01,True
2022,Riverside Financial Services,Education,Enterprise,Hartford,CT,Northeast,432,B,2013-11-30,True
2023,Riverside Construction Services,Hospitality,SMB,Allentown,PA,Northeast,228,A,2015-08-27,True
2024,Meadowbrook Hospitality Group,Hospitality,SMB,Newark,NJ,Northeast,39,A,2008-11-06,True
2025,Oakfield Technology Group,Technology,SMB,Columbus,OH,Midwest,86,D,2012-12-06,True
2026,Redwood Technology Corp,Legal,SMB,Pittsburgh,PA,Northeast,301,A,2012-04-20,False
2027,Liberty Manufacturing Enterprises,Education,SMB,Albany,NY,Northeast,431,A,2013-08-20,True
2028,Harbor Nonprofit Enterprises,Legal,SMB,Wilmington,DE,Northeast,222,A,2018-07-15,False
2029,Brightwater Education Partners,Financial Services,Mid-Market,New Haven,CT,Northeast,116,C,2012-05-01,True
2030,Fairview Financial Inc,Construction,SMB,New Haven,CT,Northeast,478,B,2016-08-08,True
2031,Hillcrest Government Inc,Education,Enterprise,Allentown,PA,Northeast,379,B,2008-10-09,False
2032,Silverton Manufacturing Inc,Nonprofit,SMB,Allentown,PA,Northeast,381,A,2011-12-11,True
2033,Silverton Education Associates,Real Estate,Mid-Market,Wilmington,DE,Northeast,238,B,2008-03-03,True
2034,Pioneer Technology Corp,Legal,SMB,Newark,NJ,Northeast,265,A,2013-11-13,True
2035,Evergreen Financial Solutions,Manufacturing,Enterprise,Hartford,CT,Northeast,184,B,2013-02-18,False
2036,Cascade Technology Solutions,Education,SMB,Worcester,MA,Northeast,249,B,2013-12-04,True
2037,Cascade Retail Solutions,Nonprofit,SMB,Albany,NY,Northeast,109,B,2011-12-21,True
2038,Riverside Financial Services,Technology,SMB,Boston,MA,Northeast,201,A,2017-03-01,True
2039,Redwood Healthcare Enterprises,Real Estate,SMB,Wilmington,DE,Northeast,218,D,2009-08-24,False
2040,Ridgeline Retail Services,Technology,SMB,Worcester,MA,Northeast,61,C,2008-04-16,True
2041,Evergreen Education LLC,Manufacturing,SMB,Boston,MA,Northeast,254,A,2016-01-16,True
2042,Summit Construction Services,Retail,Mid-Market,Allentown,PA,Northeast,184,A,2011-04-03,True
2043,Keystone Real Associates,Manufacturing,Mid-Market,Hartford,CT,Northeast,420,A,2017-12-21,True
2044,Redwood Healthcare Enterprises,Government,Enterprise,Philadelphia,PA,Northeast,192,A,2008-01-28,True
2045,Sterling Construction Inc,Education,Enterprise,Albany,NY,Northeast,39,B,2008-04-14,True
2046,Northstar Legal LLC,Hospitality,Enterprise,Allentown,PA,Northeast,74,D,2012-02-02,True
2047,Keystone Government Group,Hospitality,Mid-Market,Rochester,NY,Northeast,354,B,2013-10-20,True
2048,Harbor Manufacturing Inc,Government,SMB,Worcester,MA,Northeast,306,B,2011-01-13,True
2049,Maple Retail Solutions,Legal,Enterprise,Rochester,NY,Northeast,104,B,2017-03-11,True
2050,Cornerstone Construction Solutions,Construction,SMB,Boston,MA,Northeast,431,B,2011-12-07,True
2051,Fairview Technology Enterprises,Manufacturing,Mid-Market,Newark,NJ,Northeast,384,C,2008-07-10,True
2052,Cornerstone Retail Inc,Real Estate,Mid-Market,Wilmington,DE,Northeast,18,A,2012-02-15,True
2053,Northstar Real Corp,Legal,Mid-Market,Newark,NJ,Northeast,74,B,2016-09-27,True
2054,Cornerstone Legal Associates,Government,SMB,Allentown,PA,Northeast,420,C,2018-02-18,True
2055,Brightwater Hospitality Services,Government,SMB,Wilmington,DE,Northeast,458,B,2015-05-01,False
2056,Granite Real Co,Education,SMB,Syracuse,NY,Northeast,205,A,2017-10-15,True
2057,Brightwater Nonprofit Group,Healthcare,SMB,Albany,NY,Northeast,3,B,2008-01-24,True
2058,Keystone Real Services,Nonprofit,SMB,Buffalo,NY,Northeast,104,B,2014-05-01,True
2059,Ridgeline Legal Co,Government,Mid-Market,Columbus,OH,Midwest,231,A,2015-07-09,False
2060,Whitmore Hospitality Partners,Government,SMB,Worcester,MA,Northeast,201,B,2018-09-23,True
2061,Ridgeline Real Enterprises,Financial Services,Mid-Market,New Haven,CT,Northeast,83,A,2011-11-24,False
2062,Summit Government Group,Construction,SMB,Wilmington,DE,Northeast,7,B,2008-12-21,True
2063,Liberty Legal Inc,Real Estate,Mid-Market,Albany,NY,Northeast,248,C,2014-11-15,True
2064,Keystone Construction Partners,Government,SMB,Wilmington,DE,Northeast,121,B,2016-04-19,True
2065,Cornerstone Financial Group,Technology,SMB,Albany,NY,Northeast,422,B,2009-03-06,True
2066,Keystone Real Corp,Nonprofit,SMB,Hartford,CT,Northeast,74,A,2013-01-14,True
2067,Beacon Real Enterprises,Real Estate,SMB,New Haven,CT,Northeast,306,B,2008-08-08,True
2068,Cascade Hospitality Partners,Hospitality,Enterprise,Allentown,PA,Northeast,438,B,2010-12-12,True
2069,Brightwater Healthcare Co,Legal,SMB,Rochester,NY,Northeast,69,A,2015-05-18,True
2070,Oakfield Retail Corp,Legal,Enterprise,Cleveland,OH,Midwest,76,B,2014-05-08,True
2071,Hillcrest Retail Enterprises,Hospitality,SMB,Providence,RI,Northeast,472,A,2014-10-20,True
2072,Sterling Manufacturing LLC,Healthcare,SMB,Albany,NY,Northeast,5,A,2018-02-10,True
2073,Pioneer Hospitality Partners,Construction,SMB,Providence,RI,Northeast,61,B,2016-09-09,True
2074,Hillcrest Legal Services,Government,SMB,Columbus,OH,Midwest,238,A,2015-02-10,False
2075,Redwood Government Associates,Nonprofit,Mid-Market,Buffalo,NY,Northeast,492,B,2010-08-28,True
2076,Meadowbrook Technology Group,Technology,SMB,Rochester,NY,Northeast,420,C,2016-11-14,True
2077,Ironwood Retail Solutions,Hospitality,SMB,Philadelphia,PA,Northeast,420,C,2010-11-11,True
2078,Oakfield Legal Corp,Real Estate,Enterprise,Wilmington,DE,Northeast,251,B,2015-01-15,True
2079,Whitmore Retail Partners,Nonprofit,SMB,Buffalo,NY,Northeast,333,A,2018-06-03,True
2080,Riverside Retail Solutions,Government,Enterprise,Rochester,NY,Northeast,191,A,2013-10-10,True
2081,Oakfield Hospitality Corp,Technology,Mid-Market,Providence,RI,Northeast,140,A,2014-01-27,True
2082,Brightwater Construction LLC,Government,SMB,Trenton,NJ,Northeast,384,A,2008-11-09,True
2083,Fairview Real Co,Healthcare,SMB,Trenton,NJ,Northeast,333,C,2013-01-26,True
2084,Granite Technology Services,Financial Services,SMB,Pittsburgh,PA,Northeast,483,A,2016-02-13,False
2085,Riverside Education Inc,Technology,SMB,Rochester,NY,Northeast,420,C,2012-09-07,True
2086,Keystone Construction LLC,Manufacturing,Mid-Market,New Haven,CT,Northeast,189,D,2010-08-13,True
2087,Liberty Manufacturing Services,Healthcare,Enterprise,New Haven,CT,Northeast,249,A,2009-03-17,True
2088,Redwood Manufacturing Corp,Real Estate,SMB,Worcester,MA,Northeast,121,D,2015-07-08,True
2089,Fairview Healthcare Partners,Nonprofit,SMB,Syracuse,NY,Northeast,111,A,2016-08-15,True
2090,Summit Financial Group,Technology,SMB,Pittsburgh,PA,Northeast,260,A,2015-03-29,True
2091,Cascade Construction Services,Real Estate,Mid-Market,Providence,RI,Northeast,370,B,2018-05-01,True
2092,Keystone Retail Enterprises,Education,SMB,Hartford,CT,Northeast,94,A,2008-08-24,True
2093,Cornerstone Construction Corp,Manufacturing,Mid-Market,New Haven,CT,Northeast,492,A,2018-10-10,True
2094,Keystone Healthcare Enterprises,Construction,SMB,Rochester,NY,Northeast,379,A,2010-03-09,True
2095,Cascade Financial Partners,Technology,SMB,New Haven,CT,Northeast,84,C,2014-11-13,True
2096,Sterling Hospitality Group,Healthcare,SMB,Trenton,NJ,Northeast,438,A,2011-05-18,True
2097,Sterling Government Co,Real Estate,Mid-Market,Trenton,NJ,Northeast,192,A,2018-08-22,False
2098,Brightwater Technology Associates,Real Estate,Mid-Market,New Haven,CT,Northeast,379,B,2015-02-10,True
2099,Redwood Hospitality Inc,Retail,Mid-Market,Newark,NJ,Northeast,333,A,2013-11-22,True
2100,Sterling Hospitality Corp,Education,SMB,Providence,RI,Northeast,362,A,2015-05-21,False
2101,Summit Healthcare Associates,Healthcare,SMB,Rochester,NY,Northeast,492,C,2012-11-04,True
2102,Granite Nonprofit Partners,Retail,SMB,Boston,MA,Northeast,64,B,2016-05-21,True
2103,Cascade Hospitality Associates,Technology,Mid-Market,Columbus,OH,Midwest,489,A,2015-10-10,True
2104,Maple Hospitality Services,Nonprofit,SMB,Worcester,MA,Northeast,6,A,2011-06-27,True
2105,Northstar Retail Corp,Government,Enterprise,Pittsburgh,PA,Northeast,109,B,2017-12-20,True
2106,Granite Retail LLC,Retail,Mid-Market,Buffalo,NY,Northeast,362,D,2016-05-02,True
2107,Ironwood Healthcare Solutions,Government,SMB,Trenton,NJ,Northeast,479,C,2014-11-30,True
2108,Keystone Technology Services,Real Estate,SMB,New Haven,CT,Northeast,252,B,2017-06-09,True
2109,Ridgeline Nonprofit Services,Retail,SMB,Cleveland,OH,Midwest,251,B,2008-07-19,True
2110,Cascade Nonprofit Solutions,Construction,SMB,Providence,RI,Northeast,431,A,2010-11-04,True
2111,Cornerstone Nonprofit Solutions,Retail,SMB,Philadelphia,PA,Northeast,39,A,2008-10-01,True
2112,Silverton Construction Group,Retail,SMB,Boston,MA,Northeast,238,B,2008-07-28,True
2113,Sterling Retail Enterprises,Technology,SMB,Wilmington,DE,Northeast,64,A,2013-11-30,True
2114,Silverton Healthcare Corp,Legal,SMB,Albany,NY,Northeast,74,B,2015-07-05,True
2115,Sterling Nonprofit Associates,Technology,Enterprise,Providence,RI,Northeast,86,C,2014-03-24,True
2116,Whitmore Real LLC,Retail,Mid-Market,Providence,RI,Northeast,214,C,2017-10-16,True
2117,Northstar Technology Group,Nonprofit,Mid-Market,Wilmington,DE,Northeast,370,B,2009-09-21,True
2118,Sterling Hospitality Associates,Healthcare,SMB,Pittsburgh,PA,Northeast,104,B,2008-08-27,True
2119,Silverton Legal Co,Nonprofit,SMB,Providence,RI,Northeast,354,B,2013-04-25,True
2120,Evergreen Legal Corp,Construction,SMB,Worcester,MA,Northeast,381,C,2009-02-14,True
2121,Redwood Education Co,Healthcare,Enterprise,Rochester,NY,Northeast,69,B,2008-11-11,True
2122,Evergreen Hospitality LLC,Technology,Enterprise,Wilmington,DE,Northeast,254,B,2014-08-23,True
2123,Pioneer Hospitality Corp,Nonprofit,SMB,Columbus,OH,Midwest,6,B,2014-03-13,True
2124,Sterling Education Inc,Financial Services,SMB,Allentown,PA,Northeast,249,A,2013-09-05,True
2125,Ridgeline Legal Corp,Education,SMB,New Haven,CT,Northeast,218,B,2011-12-01,True
2126,Redwood Financial Co,Retail,SMB,Providence,RI,Northeast,76,B,2017-02-01,True
2127,Beacon Legal Enterprises,Construction,SMB,Cleveland,OH,Midwest,478,B,2011-01-16,False
2128,Ironwood Legal Associates,Technology,Enterprise,New Haven,CT,Northeast,422,B,2018-04-06,True
2129,Oakfield Real Solutions,Construction,SMB,Philadelphia,PA,Northeast,472,B,2009-05-29,True
2130,Hillcrest Technology Enterprises,Education,Enterprise,Syracuse,NY,Northeast,188,B,2008-11-03,False
2131,Evergreen Nonprofit LLC,Government,SMB,Syracuse,NY,Northeast,357,A,2011-11-03,True
2132,Brightwater Financial Services,Manufacturing,SMB,Worcester,MA,Northeast,306,C,2017-06-14,True
2133,Ridgeline Manufacturing LLC,Technology,Mid-Market,Rochester,NY,Northeast,422,A,2015-08-30,True
2134,Northstar Nonprofit LLC,Nonprofit,SMB,Allentown,PA,Northeast,293,A,2018-06-16,True
2135,Ironwood Nonprofit Solutions,Nonprofit,SMB,Rochester,NY,Northeast,384,A,2014-08-23,True
2136,Granite Real Services,Healthcare,SMB,Columbus,OH,Midwest,111,B,2011-11-21,True
2137,Oakfield Financial Corp,Hospitality,Mid-Market,Boston,MA,Northeast,488,B,2018-04-14,True
2138,Cornerstone Retail Enterprises,Hospitality,SMB,Syracuse,NY,Northeast,104,A,2008-10-01,True
2139,Keystone Legal Inc,Government,Mid-Market,Columbus,OH,Midwest,140,B,2018-07-04,True
2140,Brightwater Education Associates,Nonprofit,SMB,Columbus,OH,Midwest,420,A,2016-01-28,True
2141,Pioneer Legal Associates,Manufacturing,Mid-Market,Providence,RI,Northeast,412,D,2018-02-07,True
2142,Redwood Healthcare Partners,Financial Services,SMB,Allentown,PA,Northeast,260,A,2017-11-18,True
2143,Oakfield Retail Corp,Real Estate,SMB,Wilmington,DE,Northeast,370,B,2009-03-17,True
2144,Beacon Education Partners,Retail,Mid-Market,Rochester,NY,Northeast,7,A,2008-10-09,False
2145,Maple Healthcare Group,Government,Mid-Market,Pittsburgh,PA,Northeast,422,B,2017-02-17,True
2146,Whitmore Real Enterprises,Healthcare,SMB,Wilmington,DE,Northeast,231,C,2008-10-02,False
2147,Pioneer Manufacturing Corp,Financial Services,Mid-Market,Pittsburgh,PA,Northeast,290,C,2013-02-26,True
2148,Meadowbrook Real Services,Real Estate,Mid-Market,Pittsburgh,PA,Northeast,254,D,2018-02-12,True
2149,Granite Construction Partners,Education,SMB,Albany,NY,Northeast,104,A,2009-01-04,True
2150,Northstar Nonprofit Services,Real Estate,Mid-Market,Wilmington,DE,Northeast,420,A,2014-05-12,True
2151,Pioneer Nonprofit Corp,Hospitality,Enterprise,Philadelphia,PA,Northeast,357,A,2017-01-14,True
2152,Hillcrest Education Co,Manufacturing,SMB,Buffalo,NY,Northeast,265,B,2011-08-06,True
2153,Summit Technology Partners,Education,SMB,Trenton,NJ,Northeast,492,A,2009-03-22,False
2154,Ridgeline Education Solutions,Nonprofit,Enterprise,Columbus,OH,Midwest,104,A,2009-10-27,False
2155,Riverside Financial Partners,Technology,SMB,Providence,RI,Northeast,231,B,2013-08-16,True
2156,Northstar Nonprofit Partners,Hospitality,Mid-Market,Hartford,CT,Northeast,420,A,2018-08-03,True
2157,Maple Nonprofit Services,Healthcare,SMB,Albany,NY,Northeast,290,A,2016-09-25,True
2158,Keystone Nonprofit Enterprises,Nonprofit,SMB,Worcester,MA,Northeast,381,B,2008-08-09,True
2159,Beacon Education Group,Education,Enterprise,Cleveland,OH,Midwest,301,C,2017-02-16,False
2160,Fairview Technology Solutions,Manufacturing,Mid-Market,Worcester,MA,Northeast,140,A,2013-03-15,False
2161,Brightwater Nonprofit Group,Education,SMB,Syracuse,NY,Northeast,478,A,2017-07-26,True
2162,Ironwood Technology Services,Financial Services,SMB,Buffalo,NY,Northeast,94,B,2008-11-22,True
2163,Evergreen Technology LLC,Nonprofit,SMB,Pittsburgh,PA,Northeast,379,B,2017-04-27,True
2164,Sterling Real LLC,Technology,Mid-Market,Philadelphia,PA,Northeast,483,C,2014-06-28,True
2165,Liberty Education Enterprises,Nonprofit,SMB,Philadelphia,PA,Northeast,357,A,2013-05-18,True
2166,Granite Financial Corp,Manufacturing,Enterprise,Cleveland,OH,Midwest,362,D,2011-09-02,True
2167,Cornerstone Nonprofit Inc,Retail,Mid-Market,Cleveland,OH,Midwest,140,A,2012-10-02,True
2168,Cascade Manufacturing Inc,Legal,Enterprise,Allentown,PA,Northeast,251,A,2010-05-11,True
2169,Summit Financial Associates,Hospitality,Mid-Market,Columbus,OH,Midwest,431,A,2018-03-05,True
2170,Ridgeline Real Group,Construction,Enterprise,Boston,MA,Northeast,254,B,2015-04-24,True
2171,Northstar Financial Services,Retail,SMB,Providence,RI,Northeast,479,B,2011-07-05,False
2172,Pioneer Healthcare Services,Financial Services,SMB,Buffalo,NY,Northeast,251,D,2015-10-02,True
2173,Oakfield Real Corp,Technology,Enterprise,Philadelphia,PA,Northeast,39,B,2009-07-27,True
