order_id,order_date,customer_id,branch_id,sales_rep_employee_id,channel,order_status,ship_date,discount_pct
56427,2022-10-12,540,1,7,Phone,Fulfilled,2022-10-16,0.15
56428,2022-07-11,727,1,2,Online,Fulfilled,2022-07-16,0.0
56440,2022-12-05,2251,1,104,Field Sales,Fulfilled,2022-12-09,0.05
56456,2022-02-10,820,1,161,Field Sales,Fulfilled,2022-02-11,0.0
56467,2022-02-04,2289,1,6,Field Sales,Fulfilled,2022-02-07,0.0
56469,2022-06-30,651,1,238,Field Sales,Fulfilled,2022-07-01,0.0
56478,2022-08-17,636,1,83,Online,Fulfilled,2022-08-20,0.05
56490,2022-06-27,1712,1,3,Field Sales,Fulfilled,2022-07-02,0.05
56496,2022-05-18,1857,1,3,Online,Fulfilled,2022-05-20,0.05
56505,2022-05-19,2372,1,83,Online,Fulfilled,2022-05-22,0.0
56508,2022-08-16,2370,1,18,Field Sales,Fulfilled,2022-08-21,0.05
56529,2022-11-27,1918,1,18,Online,Fulfilled,2022-11-30,0.0
56552,2022-10-15,2143,1,6,Field Sales,Fulfilled,2022-10-19,0.05
56587,2022-08-05,17,1,7,Phone,Returned,2022-08-09,0.05
56609,2022-01-07,1881,1,104,Phone,Fulfilled,2022-01-08,0.05
56615,2022-06-27,2333,1,161,Field Sales,Fulfilled,2022-07-02,0.05
56647,2022-03-19,694,1,279,Phone,Fulfilled,2022-03-24,0.1
56649,2022-06-05,1338,1,279,Phone,Fulfilled,2022-06-09,0.0
56653,2022-12-16,995,1,161,Field Sales,Fulfilled,2022-12-17,0.0
56690,2022-03-08,2394,1,104,Phone,Fulfilled,2022-03-10,0.0
56702,2022-06-02,783,1,18,Field Sales,Fulfilled,2022-06-07,0.0
56704,2022-08-17,1290,1,6,Field Sales,Fulfilled,2022-08-21,0.0
56737,2022-05-16,1219,1,18,Online,Fulfilled,2022-05-19,0.0
56740,2022-07-04,2035,1,6,Field Sales,Fulfilled,2022-07-06,0.05
56742,2022-10-14,1178,1,3,Field Sales,Fulfilled,2022-10-16,0.0
56750,2022-09-02,940,1,7,Field Sales,Fulfilled,2022-09-04,0.15
56766,2022-12-08,1377,1,6,Phone,Fulfilled,2022-12-09,0.05
56797,2022-07-07,1862,1,5,Field Sales,Fulfilled,2022-07-11,0.0
56807,2022-02-16,1714,1,3,Field Sales,Fulfilled,2022-02-18,0.0
56822,2022-03-09,494,1,2,Field Sales,Fulfilled,2022-03-14,0.0
56830,2022-10-19,1300,1,18,Field Sales,Fulfilled,2022-10-23,0.05
56840,2022-02-16,1933,1,104,Phone,Fulfilled,2022-02-21,0.0
56854,2022-11-21,2447,1,2,Online,Fulfilled,2022-11-24,0.05
56864,2022-04-28,1891,1,161,Phone,Fulfilled,2022-05-01,0.0
56868,2022-09-09,640,1,6,Phone,Fulfilled,2022-09-10,0.0
56895,2022-10-31,49,1,5,Field Sales,Fulfilled,2022-11-03,0.0
56896,2022-12-20,1051,1,18,Phone,Fulfilled,2022-12-25,0.1
56902,2022-08-31,2356,1,5,Field Sales,Fulfilled,2022-09-02,0.0
56918,2022-05-10,1158,1,238,Field Sales,Fulfilled,2022-05-13,0.05
56924,2022-05-21,608,1,6,Online,Fulfilled,2022-05-22,0.0
56927,2022-06-23,58,1,238,Online,Fulfilled,2022-06-24,0.0
56932,2022-01-19,1021,1,238,Phone,Fulfilled,2022-01-21,0.0
56933,2022-11-04,401,1,5,Phone,Fulfilled,2022-11-06,0.0
56941,2022-12-01,1251,1,7,Phone,Fulfilled,2022-12-06,0.05
56951,2022-07-07,1864,1,104,Field Sales,Returned,2022-07-08,0.0
56959,2022-10-12,2474,1,2,Field Sales,Fulfilled,2022-10-14,0.15
56998,2022-06-10,1797,1,7,Field Sales,Fulfilled,2022-06-11,0.05
56999,2022-03-07,1001,1,104,Phone,Fulfilled,2022-03-10,0.0
57000,2022-09-18,126,1,161,Field Sales,Fulfilled,2022-09-19,0.1
57004,2022-05-09,888,1,6,Field Sales,Returned,2022-05-11,0.0
57013,2022-12-30,471,1,7,Online,Fulfilled,2023-01-03,0.0
57027,2022-12-30,528,1,104,Phone,Fulfilled,2023-01-03,0.1
57039,2022-05-23,1583,1,279,Phone,Cancelled,,0.1
57043,2022-12-01,664,1,279,Field Sales,Fulfilled,2022-12-02,0.1
57048,2022-10-20,1147,1,161,Phone,Fulfilled,2022-10-22,0.1
57051,2022-01-23,1290,1,238,Phone,Fulfilled,2022-01-28,0.05
57057,2022-04-01,1042,1,18,Online,Returned,2022-04-05,0.1
57095,2022-07-04,971,1,161,Field Sales,Fulfilled,2022-07-09,0.1
57099,2022-11-23,45,1,7,Field Sales,Fulfilled,2022-11-25,0.0
57106,2022-12-06,2351,1,7,Field Sales,Fulfilled,2022-12-09,0.1
57112,2022-11-16,637,1,6,Online,Fulfilled,2022-11-19,0.15
57130,2022-01-01,1933,1,104,Phone,Fulfilled,2022-01-06,0.0
57137,2022-10-20,745,1,7,Field Sales,Fulfilled,2022-10-23,0.05
57141,2022-01-26,1440,1,83,Online,Fulfilled,2022-01-29,0.1
57145,2022-09-19,1473,1,279,Field Sales,Fulfilled,2022-09-20,0.0
57155,2022-08-20,1569,1,104,Field Sales,Fulfilled,2022-08-25,0.05
57189,2022-06-21,528,1,6,Phone,Fulfilled,2022-06-22,0.05
57192,2022-09-20,617,1,3,Online,Cancelled,,0.0
57249,2022-11-04,1548,1,238,Field Sales,Fulfilled,2022-11-09,0.0
57252,2022-03-22,1329,1,161,Online,Fulfilled,2022-03-24,0.0
57255,2022-05-03,1423,1,104,Field Sales,Fulfilled,2022-05-06,0.0
57265,2022-08-08,395,1,3,Field Sales,Fulfilled,2022-08-13,0.1
57267,2022-12-01,1498,1,5,Phone,Fulfilled,2022-12-04,0.0
57289,2022-02-24,2412,1,104,Field Sales,Fulfilled,2022-02-27,0.0
57293,2022-10-14,133,1,5,Field Sales,Fulfilled,2022-10-16,0.05
57316,2022-09-18,2222,1,279,Field Sales,Fulfilled,2022-09-19,0.15
57369,2022-03-08,95,1,2,Phone,Fulfilled,2022-03-09,0.15
57381,2022-09-09,1152,1,6,Field Sales,Fulfilled,2022-09-11,0.1
57387,2022-08-05,769,1,83,Field Sales,Returned,2022-08-10,0.1
57398,2022-12-08,1058,1,83,Field Sales,Fulfilled,2022-12-12,0.0
57420,2022-12-30,1409,1,5,Field Sales,Fulfilled,2023-01-03,0.05
57448,2022-12-20,1506,1,161,Field Sales,Fulfilled,2022-12-23,0.05
57454,2022-03-24,1802,1,238,Field Sales,Fulfilled,2022-03-25,0.0
57477,2022-05-30,805,1,5,Phone,Fulfilled,2022-06-04,0.0
57483,2022-09-30,319,1,3,Field Sales,Fulfilled,2022-10-03,0.1
57485,2022-10-19,1523,1,83,Online,Fulfilled,2022-10-23,0.0
57497,2022-11-28,560,1,238,Phone,Fulfilled,2022-11-30,0.15
57503,2022-06-02,1265,1,83,Field Sales,Fulfilled,2022-06-05,0.0
57507,2022-05-24,2258,1,279,Phone,Fulfilled,2022-05-25,0.1
57509,2022-09-26,1110,1,6,Phone,Fulfilled,2022-09-29,0.0
57510,2022-02-02,114,1,104,Online,Fulfilled,2022-02-04,0.0
57514,2022-12-06,933,1,6,Field Sales,Fulfilled,2022-12-11,0.0
57515,2022-06-15,1008,1,279,Phone,Fulfilled,2022-06-18,0.0
57519,2022-05-25,30,1,279,Online,Fulfilled,2022-05-26,0.0
57566,2022-06-23,192,1,238,Phone,Fulfilled,2022-06-27,0.1
57580,2022-05-11,659,1,2,Phone,Fulfilled,2022-05-14,0.0
57581,2022-05-26,1286,1,279,Field Sales,Fulfilled,2022-05-30,0.05
57636,2022-05-13,733,1,238,Field Sales,Fulfilled,2022-05-14,0.0
57644,2022-02-10,708,1,6,Field Sales,Fulfilled,2022-02-13,0.05
57679,2022-03-04,2343,1,2,Phone,Fulfilled,2022-03-06,0.0
57683,2022-06-14,604,1,2,Field Sales,Fulfilled,2022-06-18,0.1
57705,2022-12-07,2390,1,3,Online,Fulfilled,2022-12-12,0.1
57727,2022-03-08,1756,1,2,Phone,Fulfilled,2022-03-09,0.1
57758,2022-02-09,2224,1,18,Field Sales,Fulfilled,2022-02-13,0.05
57762,2022-07-14,563,1,7,Phone,Fulfilled,2022-07-15,0.0
57800,2022-09-20,1716,1,7,Phone,Fulfilled,2022-09-25,0.0
57826,2022-07-25,2486,1,3,Online,Fulfilled,2022-07-26,0.0
57839,2022-01-28,2463,1,6,Field Sales,Fulfilled,2022-01-31,0.1
57853,2022-04-09,1810,1,83,Field Sales,Fulfilled,2022-04-12,0.1
57866,2022-12-10,1678,1,104,Phone,Fulfilled,2022-12-12,0.1
57876,2022-03-21,2212,1,279,Field Sales,Cancelled,,0.0
57906,2022-08-26,2159,1,161,Field Sales,Fulfilled,2022-08-29,0.1
57910,2022-02-18,2275,1,2,Field Sales,Fulfilled,2022-02-22,0.0
57934,2022-12-28,103,1,161,Field Sales,Fulfilled,2022-12-30,0.05
57938,2022-01-07,523,1,238,Field Sales,Fulfilled,2022-01-11,0.0
57946,2022-06-30,2028,1,104,Online,Fulfilled,2022-07-02,0.0
57948,2022-09-26,1347,1,5,Phone,Returned,2022-09-27,0.1
58010,2022-07-22,400,1,104,Phone,Fulfilled,2022-07-27,0.05
58037,2022-02-04,2213,1,2,Field Sales,Fulfilled,2022-02-09,0.0
58038,2022-07-28,7,1,6,Field Sales,Fulfilled,2022-08-02,0.05
58041,2022-05-11,830,1,238,Phone,Fulfilled,2022-05-14,0.0
58051,2022-07-06,131,1,161,Phone,Fulfilled,2022-07-08,0.0
58054,2022-07-11,921,1,6,Phone,Fulfilled,2022-07-13,0.1
58081,2022-08-30,1489,1,279,Field Sales,Fulfilled,2022-09-04,0.05
58085,2022-04-23,1492,1,3,Field Sales,Fulfilled,2022-04-28,0.1
58110,2022-06-17,1507,1,18,Phone,Fulfilled,2022-06-18,0.05
58111,2022-06-20,110,1,104,Online,Fulfilled,2022-06-22,0.0
58113,2022-11-02,193,1,83,Phone,Fulfilled,2022-11-07,0.0
58118,2022-07-11,98,1,7,Phone,Fulfilled,2022-07-14,0.15
58126,2022-03-10,1660,1,5,Online,Fulfilled,2022-03-15,0.0
58139,2022-08-19,2440,1,3,Phone,Fulfilled,2022-08-24,0.0
58173,2022-12-17,2448,1,279,Phone,Fulfilled,2022-12-19,0.0
58178,2022-03-22,1295,1,279,Field Sales,Fulfilled,2022-03-27,0.1
58191,2022-12-12,590,1,238,Phone,Fulfilled,2022-12-14,0.1
58194,2022-12-07,1345,1,5,Field Sales,Fulfilled,2022-12-08,0.0
58216,2022-02-22,2049,1,7,Field Sales,Fulfilled,2022-02-27,0.05
58219,2022-05-21,28,1,104,Field Sales,Fulfilled,2022-05-25,0.05
58225,2022-11-21,1414,1,83,Phone,Fulfilled,2022-11-24,0.0
58229,2022-04-13,377,1,5,Phone,Fulfilled,2022-04-15,0.1
58237,2022-09-13,1548,1,6,Phone,Fulfilled,2022-09-16,0.0
58241,2022-01-27,2178,1,104,Field Sales,Fulfilled,2022-01-29,0.0
58275,2022-11-29,180,1,5,Online,Cancelled,,0.0
58284,2022-01-01,349,1,18,Field Sales,Fulfilled,2022-01-04,0.1
58296,2022-04-01,123,1,5,Phone,Fulfilled,2022-04-02,0.0
58308,2022-03-31,1252,1,161,Field Sales,Fulfilled,2022-04-05,0.05
58323,2022-11-15,928,1,238,Field Sales,Fulfilled,2022-11-20,0.05
58339,2022-04-25,1982,1,104,Phone,Fulfilled,2022-04-26,0.05
58352,2022-06-04,2417,1,238,Phone,Fulfilled,2022-06-09,0.0
58359,2022-04-19,1873,1,7,Field Sales,Fulfilled,2022-04-22,0.05
58366,2022-02-03,392,1,18,Phone,Fulfilled,2022-02-05,0.0
58373,2022-06-25,624,1,238,Online,Fulfilled,2022-06-29,0.0
58394,2022-03-02,668,1,2,Field Sales,Fulfilled,2022-03-06,0.0
58417,2022-10-25,599,1,279,Phone,Fulfilled,2022-10-30,0.0
58419,2022-05-08,287,1,7,Phone,Fulfilled,2022-05-09,0.05
58429,2022-08-10,2030,1,83,Online,Returned,2022-08-13,0.0
58452,2022-05-10,307,1,6,Field Sales,Fulfilled,2022-05-13,0.0
58482,2022-12-29,2157,1,238,Field Sales,Fulfilled,2022-12-30,0.05
58488,2022-04-20,2269,1,161,Phone,Returned,2022-04-23,0.15
58489,2022-06-09,874,1,6,Online,Fulfilled,2022-06-14,0.0
58501,2022-03-25,917,1,5,Phone,Fulfilled,2022-03-27,0.05
58502,2022-05-18,405,1,279,Field Sales,Fulfilled,2022-05-21,0.1
58534,2022-05-13,2090,1,18,Phone,Returned,2022-05-18,0.0
58543,2022-07-20,1812,1,7,Phone,Fulfilled,2022-07-24,0.0
58554,2022-02-25,1005,1,2,Phone,Fulfilled,2022-02-26,0.05
58567,2022-03-16,1899,1,104,Phone,Fulfilled,2022-03-17,0.05
58592,2022-07-18,1791,1,161,Field Sales,Fulfilled,2022-07-22,0.0
58602,2022-10-20,596,1,161,Online,Fulfilled,2022-10-25,0.0
58605,2022-03-25,565,1,279,Phone,Fulfilled,2022-03-30,0.05
58624,2022-02-16,1417,1,5,Online,Fulfilled,2022-02-19,0.05
58641,2022-02-02,1439,1,83,Phone,Fulfilled,2022-02-04,0.05
58643,2022-02-25,422,1,5,Field Sales,Fulfilled,2022-03-02,0.05
58659,2022-02-19,1947,1,83,Online,Fulfilled,2022-02-22,0.0
58674,2022-04-30,467,1,279,Phone,Fulfilled,2022-05-02,0.05
58700,2022-03-12,1838,1,104,Online,Fulfilled,2022-03-15,0.05
58707,2022-06-04,199,1,279,Phone,Fulfilled,2022-06-06,0.15
58717,2022-09-05,107,1,5,Phone,Fulfilled,2022-09-07,0.0
58727,2022-12-25,990,1,7,Field Sales,Fulfilled,2022-12-30,0.0
58731,2022-12-01,1859,1,7,Phone,Cancelled,,0.15
58750,2022-12-13,435,1,104,Phone,Fulfilled,2022-12-15,0.0
58752,2022-03-03,1788,1,6,Phone,Fulfilled,2022-03-07,0.0
58811,2022-03-07,1354,1,279,Phone,Fulfilled,2022-03-12,0.1
58812,2022-11-03,1938,1,104,Field Sales,Fulfilled,2022-11-04,0.0
58842,2022-03-09,1838,1,279,Phone,Returned,2022-03-14,0.0
58875,2022-09-27,124,1,18,Phone,Fulfilled,2022-09-28,0.0
58885,2022-11-24,1024,1,2,Online,Cancelled,,0.05
58894,2022-12-12,50,1,279,Field Sales,Fulfilled,2022-12-16,0.05
58940,2022-05-22,2281,1,2,Phone,Fulfilled,2022-05-27,0.0
58974,2022-08-14,2027,1,104,Phone,Fulfilled,2022-08-18,0.0
58988,2022-02-22,270,1,18,Phone,Fulfilled,2022-02-23,0.0
59009,2022-10-24,1091,1,83,Field Sales,Fulfilled,2022-10-25,0.0
59015,2022-09-11,2252,1,104,Field Sales,Fulfilled,2022-09-15,0.0
59020,2022-05-04,1028,1,7,Field Sales,Returned,2022-05-09,0.0
59054,2022-12-05,1205,1,6,Field Sales,Fulfilled,2022-12-10,0.1
59057,2022-07-25,5,1,161,Field Sales,Fulfilled,2022-07-27,0.0
59058,2022-12-22,747,1,18,Field Sales,Fulfilled,2022-12-24,0.0
59059,2022-04-15,1217,1,83,Online,Fulfilled,2022-04-16,0.0
59078,2022-07-09,116,1,18,Online,Fulfilled,2022-07-12,0.0
59080,2022-06-27,1749,1,104,Phone,Fulfilled,2022-06-28,0.0
59082,2022-10-28,254,1,18,Field Sales,Fulfilled,2022-10-31,0.0
59085,2022-08-18,1862,1,279,Field Sales,Fulfilled,2022-08-19,0.05
59099,2022-11-22,969,1,2,Field Sales,Fulfilled,2022-11-26,0.1
59103,2022-07-10,1123,1,83,Field Sales,Fulfilled,2022-07-11,0.0
59127,2022-01-02,1469,1,6,Field Sales,Fulfilled,2022-01-06,0.0
59131,2022-03-28,1065,1,2,Phone,Fulfilled,2022-03-29,0.0
59139,2022-07-14,1003,1,2,Field Sales,Fulfilled,2022-07-18,0.05
59162,2022-07-21,1470,1,5,Field Sales,Fulfilled,2022-07-22,0.0
59173,2022-04-01,890,1,238,Online,Fulfilled,2022-04-06,0.0
59175,2022-12-30,945,1,2,Phone,Fulfilled,2023-01-01,0.1
59190,2022-01-05,1000,1,3,Phone,Fulfilled,2022-01-06,0.0
59212,2022-11-15,829,1,3,Field Sales,Fulfilled,2022-11-18,0.1
59217,2022-03-09,2473,1,2,Field Sales,Fulfilled,2022-03-14,0.05
59227,2022-06-07,1305,1,6,Field Sales,Fulfilled,2022-06-12,0.05
59232,2022-08-22,1943,1,104,Field Sales,Fulfilled,2022-08-25,0.05
59233,2022-02-25,1068,1,18,Phone,Fulfilled,2022-02-26,0.0
59248,2022-09-05,486,1,7,Online,Fulfilled,2022-09-09,0.0
59260,2022-05-21,1347,1,5,Field Sales,Fulfilled,2022-05-24,0.0
59263,2022-10-11,513,1,238,Field Sales,Fulfilled,2022-10-14,0.0
59306,2022-12-13,7,1,161,Field Sales,Fulfilled,2022-12-14,0.05
59333,2022-07-25,1320,1,6,Phone,Fulfilled,2022-07-28,0.0
59347,2022-01-03,1109,1,83,Field Sales,Fulfilled,2022-01-07,0.15
59361,2022-07-03,1804,1,161,Phone,Returned,2022-07-05,0.05
59363,2022-11-18,715,1,7,Field Sales,Fulfilled,2022-11-19,0.0
59374,2022-09-29,313,1,83,Phone,Fulfilled,2022-10-04,0.1
59377,2022-04-25,236,1,279,Online,Fulfilled,2022-04-26,0.0
59395,2022-02-12,415,1,161,Field Sales,Fulfilled,2022-02-17,0.0
59397,2022-06-30,1087,1,104,Online,Fulfilled,2022-07-02,0.0
59416,2022-02-21,1914,1,279,Field Sales,Fulfilled,2022-02-25,0.05
59457,2022-03-01,1261,1,83,Online,Fulfilled,2022-03-02,0.1
59508,2022-03-29,1177,1,238,Online,Fulfilled,2022-04-01,0.0
59515,2022-11-01,858,1,7,Phone,Fulfilled,2022-11-04,0.0
59517,2022-10-01,1519,1,238,Online,Fulfilled,2022-10-04,0.0
59524,2022-09-04,947,1,161,Online,Fulfilled,2022-09-07,0.05
59559,2022-09-14,969,1,6,Field Sales,Fulfilled,2022-09-16,0.0
59582,2022-08-12,1986,1,104,Phone,Fulfilled,2022-08-13,0.05
59597,2022-09-18,1447,1,161,Phone,Fulfilled,2022-09-23,0.0
59600,2022-07-31,26,1,104,Field Sales,Fulfilled,2022-08-03,0.05
59607,2022-11-30,1357,1,238,Field Sales,Fulfilled,2022-12-01,0.0
59625,2022-08-04,967,1,279,Field Sales,Fulfilled,2022-08-07,0.0
59658,2022-09-26,1038,1,5,Field Sales,Fulfilled,2022-09-30,0.0
59682,2022-07-27,780,1,2,Field Sales,Fulfilled,2022-08-01,0.0
59685,2022-11-29,1528,1,6,Field Sales,Fulfilled,2022-12-04,0.0
59692,2022-01-16,494,1,83,Phone,Fulfilled,2022-01-21,0.1
59700,2022-09-13,2053,1,2,Phone,Fulfilled,2022-09-18,0.0
59702,2022-03-14,550,1,2,Field Sales,Fulfilled,2022-03-18,0.0
59727,2022-03-30,836,1,161,Field Sales,Fulfilled,2022-04-02,0.1
59785,2022-11-14,906,1,3,Online,Fulfilled,2022-11-19,0.0
59811,2022-09-23,1648,1,18,Phone,Fulfilled,2022-09-28,0.05
59826,2022-06-23,1597,1,6,Phone,Fulfilled,2022-06-28,0.1
59829,2022-02-14,2158,1,18,Field Sales,Fulfilled,2022-02-15,0.0
59851,2022-02-04,301,1,161,Field Sales,Fulfilled,2022-02-08,0.05
59854,2022-07-15,2483,1,5,Field Sales,Fulfilled,2022-07-16,0.0
59876,2022-09-08,1388,1,7,Field Sales,Fulfilled,2022-09-09,0.05
59906,2022-03-28,2012,1,3,Phone,Fulfilled,2022-03-29,0.05
59911,2022-03-05,897,1,5,Field Sales,Fulfilled,2022-03-08,0.1
59913,2022-11-24,2244,1,83,Phone,Fulfilled,2022-11-26,0.0
59922,2022-06-14,350,1,5,Field Sales,Fulfilled,2022-06-19,0.0
59924,2022-08-04,517,1,2,Phone,Fulfilled,2022-08-05,0.0
59935,2022-01-23,2419,1,5,Field Sales,Fulfilled,2022-01-26,0.0
59943,2022-05-06,1884,1,83,Phone,Fulfilled,2022-05-11,0.0
59964,2022-08-31,44,1,104,Phone,Fulfilled,2022-09-03,0.0
59966,2022-09-18,902,1,2,Field Sales,Fulfilled,2022-09-23,0.0
59997,2022-06-28,1122,1,5,Phone,Fulfilled,2022-07-02,0.0
60008,2022-11-28,1671,1,2,Field Sales,Fulfilled,2022-12-01,0.05
60023,2022-05-25,438,1,279,Field Sales,Fulfilled,2022-05-27,0.05
60024,2022-10-26,2481,1,238,Phone,Fulfilled,2022-10-29,0.0
60030,2022-09-21,1341,1,279,Field Sales,Fulfilled,2022-09-25,0.0
60042,2022-07-22,544,1,238,Field Sales,Fulfilled,2022-07-26,0.0
60053,2022-05-26,473,1,2,Field Sales,Fulfilled,2022-05-27,0.05
60054,2022-06-22,1190,1,3,Online,Cancelled,,0.05
60064,2022-03-07,506,1,279,Phone,Fulfilled,2022-03-12,0.0
60065,2022-10-21,871,1,161,Phone,Fulfilled,2022-10-23,0.0
60086,2022-08-25,757,1,279,Field Sales,Fulfilled,2022-08-27,0.05
60093,2022-07-18,1763,1,161,Field Sales,Fulfilled,2022-07-20,0.0
60103,2022-08-11,676,1,2,Field Sales,Fulfilled,2022-08-13,0.0
60104,2022-01-28,180,1,2,Phone,Fulfilled,2022-01-31,0.1
60115,2022-11-25,50,1,279,Phone,Fulfilled,2022-11-29,0.15
60121,2022-04-01,1520,1,18,Field Sales,Fulfilled,2022-04-06,0.15
60135,2022-11-16,741,1,83,Online,Fulfilled,2022-11-18,0.15
60146,2022-08-15,1099,1,5,Phone,Fulfilled,2022-08-17,0.05
60147,2022-07-28,448,1,279,Field Sales,Fulfilled,2022-08-01,0.0
60153,2022-09-16,1165,1,238,Field Sales,Returned,2022-09-18,0.0
60161,2022-11-16,1014,1,7,Phone,Fulfilled,2022-11-18,0.0
60166,2022-01-13,492,1,104,Phone,Fulfilled,2022-01-18,0.1
60168,2022-02-09,2363,1,2,Field Sales,Fulfilled,2022-02-13,0.0
60182,2022-10-27,1927,1,161,Field Sales,Returned,2022-10-29,0.1
60199,2022-02-18,2335,1,18,Phone,Cancelled,,0.0
60201,2022-05-08,1645,1,104,Phone,Fulfilled,2022-05-12,0.0
60208,2022-08-16,429,1,6,Field Sales,Fulfilled,2022-08-18,0.1
60240,2022-12-02,773,1,83,Field Sales,Fulfilled,2022-12-06,0.0
60256,2022-04-08,1743,1,83,Field Sales,Fulfilled,2022-04-09,0.0
60270,2022-07-26,563,1,2,Field Sales,Fulfilled,2022-07-29,0.0
60280,2022-10-29,268,1,279,Phone,Fulfilled,2022-11-02,0.0
60337,2022-03-29,494,1,7,Online,Fulfilled,2022-03-30,0.0
60349,2022-09-28,75,1,161,Online,Returned,2022-10-01,0.0
60365,2022-03-07,857,1,7,Phone,Fulfilled,2022-03-08,0.0
60376,2022-05-17,2118,1,3,Field Sales,Fulfilled,2022-05-20,0.05
60382,2022-06-02,2287,1,7,Field Sales,Fulfilled,2022-06-07,0.05
60387,2022-09-28,2309,1,5,Field Sales,Fulfilled,2022-10-01,0.05
60404,2022-12-05,981,1,161,Phone,Fulfilled,2022-12-07,0.05
60491,2022-10-21,367,1,161,Field Sales,Fulfilled,2022-10-22,0.1
60500,2022-12-21,1442,1,161,Phone,Fulfilled,2022-12-23,0.0
60517,2022-11-15,510,1,7,Phone,Fulfilled,2022-11-18,0.05
60518,2022-11-30,1484,1,104,Online,Fulfilled,2022-12-02,0.0
60524,2022-11-15,2429,1,2,Field Sales,Fulfilled,2022-11-20,0.0
60539,2022-06-21,1156,1,279,Field Sales,Fulfilled,2022-06-26,0.05
60542,2022-01-25,610,1,18,Field Sales,Fulfilled,2022-01-29,0.0
60566,2022-05-14,2326,1,83,Field Sales,Fulfilled,2022-05-15,0.0
60585,2022-01-24,1614,1,161,Phone,Fulfilled,2022-01-26,0.05
60608,2022-09-20,1274,1,3,Phone,Fulfilled,2022-09-22,0.1
60637,2022-04-29,1457,1,2,Online,Fulfilled,2022-05-02,0.0
60638,2022-11-25,1413,1,2,Field Sales,Fulfilled,2022-11-30,0.0
60646,2022-11-18,1994,1,161,Field Sales,Fulfilled,2022-11-23,0.1
60653,2022-02-07,783,1,7,Field Sales,Fulfilled,2022-02-10,0.0
60657,2022-05-13,2031,1,2,Field Sales,Fulfilled,2022-05-16,0.0
60670,2022-12-04,2290,1,7,Field Sales,Fulfilled,2022-12-05,0.1
60671,2022-08-16,1298,1,6,Field Sales,Fulfilled,2022-08-18,0.1
60685,2022-07-19,577,1,238,Phone,Fulfilled,2022-07-24,0.0
60686,2022-08-22,889,1,6,Field Sales,Fulfilled,2022-08-25,0.05
60730,2022-11-27,1789,1,104,Field Sales,Fulfilled,2022-11-30,0.05
60767,2022-01-21,2099,1,104,Phone,Fulfilled,2022-01-25,0.05
60770,2022-05-19,1259,1,2,Field Sales,Fulfilled,2022-05-23,0.05
60795,2022-02-21,806,1,3,Field Sales,Fulfilled,2022-02-25,0.15
60803,2022-11-15,1229,1,6,Field Sales,Fulfilled,2022-11-16,0.0
60812,2022-06-19,953,1,238,Phone,Fulfilled,2022-06-21,0.0
60827,2022-04-18,2292,1,238,Online,Fulfilled,2022-04-20,0.1
60836,2022-12-05,885,1,2,Phone,Fulfilled,2022-12-06,0.15
60872,2022-06-07,1760,1,6,Field Sales,Fulfilled,2022-06-12,0.0
60884,2022-05-17,224,1,3,Phone,Fulfilled,2022-05-21,0.0
60888,2022-10-03,287,1,83,Field Sales,Fulfilled,2022-10-06,0.05
60917,2022-05-10,1543,1,279,Field Sales,Fulfilled,2022-05-11,0.1
60935,2022-07-07,1554,1,83,Online,Fulfilled,2022-07-11,0.1
60944,2022-03-06,620,1,3,Phone,Fulfilled,2022-03-09,0.0
60953,2022-12-09,2426,1,238,Field Sales,Fulfilled,2022-12-13,0.1
60963,2022-11-01,2020,1,3,Phone,Fulfilled,2022-11-05,0.0
60979,2022-04-14,2448,1,2,Phone,Fulfilled,2022-04-17,0.1
60982,2022-04-23,97,1,2,Field Sales,Fulfilled,2022-04-27,0.0
61003,2022-02-06,40,1,5,Phone,Fulfilled,2022-02-08,0.0
61015,2022-08-05,1224,1,279,Phone,Fulfilled,2022-08-09,0.05
61020,2022-06-30,1669,1,161,Field Sales,Fulfilled,2022-07-03,0.05
61041,2022-02-24,1298,1,7,Online,Fulfilled,2022-02-26,0.05
61051,2022-10-03,1275,1,238,Field Sales,Fulfilled,2022-10-06,0.0
61078,2022-09-12,2287,1,6,Field Sales,Fulfilled,2022-09-15,0.1
61079,2022-01-21,1997,1,279,Field Sales,Fulfilled,2022-01-22,0.0
61081,2022-08-23,1868,1,5,Online,Fulfilled,2022-08-26,0.0
61095,2022-04-26,883,1,279,Phone,Fulfilled,2022-04-30,0.0
61111,2022-04-22,2209,1,2,Field Sales,Fulfilled,2022-04-27,0.15
61119,2022-11-29,2412,1,238,Phone,Fulfilled,2022-11-30,0.05
61141,2022-05-20,1317,1,5,Online,Fulfilled,2022-05-21,0.0
61144,2022-04-28,415,1,83,Field Sales,Fulfilled,2022-05-01,0.1
61149,2022-03-04,1942,1,161,Phone,Fulfilled,2022-03-05,0.0
61151,2022-09-24,986,1,3,Phone,Fulfilled,2022-09-29,0.05
61158,2022-02-13,322,1,279,Phone,Fulfilled,2022-02-18,0.05
61198,2022-11-15,955,1,6,Phone,Fulfilled,2022-11-17,0.0
61202,2022-04-11,1138,1,3,Field Sales,Fulfilled,2022-04-13,0.0
61222,2022-06-02,496,1,3,Field Sales,Fulfilled,2022-06-03,0.1
61232,2022-11-29,1639,1,7,Phone,Fulfilled,2022-12-04,0.15
