machine_id,date,temp_mean,vib_mean,pres_mean,cur_mean,hum_mean,temp_mean_roll7,temp_mean_roll7_std,vib_mean_roll7,vib_mean_roll7_std,pres_mean_roll7,pres_mean_roll7_std,cur_mean_roll7,cur_mean_roll7_std,units_produced,scrap_units,machine_type,criticality,rated_capacity_units_hr,machine_age_days,days_since_maintenance,failed_within_7_days
47,2022-06-02,62.26,2.858,81.38,34.643,55.567,62.815,0.42,2.9,0.045,83.592,1.499,34.391,0.711,7895.0,189.0,Sheeter,1,800,5719,12.0,0
47,2022-06-03,60.917,2.936,88.123,34.503,52.5,62.599,0.835,2.9,0.046,84.083,2.277,34.367,0.702,6640.0,141.0,Sheeter,1,800,5720,13.0,0
47,2022-06-04,63.157,2.912,81.693,33.293,56.167,62.666,0.862,2.911,0.037,84.111,2.24,34.267,0.806,2298.0,56.0,Sheeter,1,800,5721,14.0,0
47,2022-06-05,61.61,2.674,85.55,35.383,55.667,62.441,0.908,2.884,0.097,84.225,2.298,34.54,0.815,0.0,0.0,Sheeter,1,800,5722,15.0,0
47,2022-06-06,63.457,2.994,85.45,33.31,54.5,62.473,0.944,2.894,0.105,84.444,2.336,34.497,0.879,0.0,0.0,Sheeter,1,800,5723,16.0,0
47,2022-06-07,62.727,2.92,83.743,36.587,52.833,62.489,0.948,2.891,0.104,84.357,2.352,34.722,1.182,3047.0,37.0,Sheeter,1,800,5724,17.0,0
47,2022-06-08,64.087,2.93,82.543,35.183,56.167,62.602,1.095,2.889,0.103,84.069,2.444,34.7,1.17,2308.0,28.0,Sheeter,1,800,5725,18.0,0
47,2022-06-09,63.117,2.855,84.31,34.11,54.333,62.724,1.099,2.889,0.103,84.488,2.139,34.624,1.191,0.0,0.0,Sheeter,1,800,5726,19.0,0
47,2022-06-10,62.883,2.896,82.477,34.79,55.367,63.005,0.758,2.883,0.101,83.681,1.512,34.665,1.192,0.0,0.0,Sheeter,1,800,5727,20.0,0
47,2022-06-11,62.623,2.946,82.547,33.68,55.467,62.929,0.767,2.888,0.104,83.803,1.351,34.72,1.124,4556.0,115.0,Sheeter,1,800,5728,21.0,0
47,2022-06-12,62.217,2.932,84.087,34.873,52.9,63.016,0.612,2.925,0.043,83.594,1.131,34.648,1.09,5217.0,107.0,Sheeter,1,800,5729,22.0,0
47,2022-06-13,62.817,2.821,83.147,35.673,55.367,62.924,0.582,2.9,0.046,83.265,0.782,34.985,0.966,0.0,0.0,Sheeter,1,800,5730,23.0,0
47,2022-06-14,61.977,2.744,82.993,33.557,55.533,62.817,0.684,2.875,0.073,83.158,0.756,34.552,0.792,0.0,0.0,Sheeter,1,800,5731,24.0,0
47,2022-06-15,62.52,3.013,85.437,35.05,54.767,62.593,0.395,2.887,0.089,83.571,1.084,34.533,0.776,0.0,0.0,Sheeter,1,800,5732,25.0,0
47,2022-06-16,62.333,2.616,84.6,33.583,54.3,62.481,0.327,2.853,0.136,83.612,1.122,34.458,0.846,8167.0,155.0,Sheeter,1,800,5733,26.0,0
47,2022-06-17,61.133,2.791,81.093,35.437,55.167,62.231,0.557,2.838,0.136,83.415,1.434,34.55,0.92,5329.0,85.0,Sheeter,1,800,5734,27.0,0
47,2022-06-18,61.317,2.823,83.267,33.613,54.133,62.045,0.619,2.82,0.128,83.518,1.386,34.541,0.931,5778.0,148.0,Sheeter,1,800,5735,28.0,0
47,2022-06-19,62.717,2.763,83.887,34.17,56.3,62.116,0.669,2.796,0.119,83.489,1.375,34.44,0.927,7592.0,176.0,Sheeter,1,800,5736,29.0,0
47,2022-06-20,62.34,2.7,83.207,34.053,57.7,62.048,0.607,2.779,0.123,83.498,1.372,34.209,0.754,4008.0,73.0,Sheeter,1,800,5737,30.0,0
47,2022-06-21,61.523,2.819,85.55,34.75,52.733,61.983,0.64,2.789,0.123,83.863,1.545,34.38,0.716,2841.0,77.0,Sheeter,1,800,5738,31.0,0
47,2022-06-22,62.243,2.922,83.717,36.017,55.4,61.944,0.609,2.776,0.098,83.617,1.381,34.518,0.929,0.0,0.0,Sheeter,1,800,5739,0.0,0
47,2022-06-23,61.56,2.907,83.013,34.09,56.133,61.833,0.596,2.818,0.078,83.39,1.322,34.59,0.861,7922.0,145.0,Sheeter,1,800,5740,1.0,0
47,2022-06-24,63.15,2.971,85.1,33.697,57.2,62.121,0.683,2.844,0.095,83.963,0.986,34.341,0.826,3374.0,66.0,Sheeter,1,800,5741,2.0,0
47,2022-06-25,61.667,2.828,84.793,36.013,61.167,62.171,0.624,2.844,0.095,84.181,0.975,34.684,0.961,0.0,0.0,Sheeter,1,800,5742,3.0,0
47,2022-06-26,62.993,2.952,84.18,33.9,56.367,62.211,0.671,2.871,0.095,84.223,0.967,34.646,0.99,0.0,0.0,Sheeter,1,800,5743,4.0,0
47,2022-06-27,62.967,2.929,83.267,35.383,53.733,62.3,0.731,2.904,0.059,84.231,0.957,34.836,0.985,3169.0,38.0,Sheeter,1,800,5744,5.0,0
47,2022-06-28,62.477,2.871,82.22,33.473,54.4,62.437,0.646,2.911,0.049,83.756,1.018,34.653,1.113,7600.0,192.0,Sheeter,1,800,5745,6.0,0
47,2022-06-29,62.457,2.973,85.45,34.573,59.733,62.467,0.64,2.919,0.054,84.003,1.201,34.447,0.938,7845.0,208.0,Sheeter,1,800,5746,7.0,0
47,2022-06-30,61.92,2.886,85.533,34.39,55.867,62.519,0.565,2.916,0.055,84.363,1.232,34.49,0.926,8212.0,156.0,Sheeter,1,800,5747,8.0,0
47,2022-07-01,61.017,2.736,82.167,33.403,58.4,62.214,0.721,2.882,0.082,83.944,1.424,34.448,0.973,4527.0,123.0,Sheeter,1,800,5748,9.0,0
47,2022-07-02,62.01,2.811,84.427,33.433,56.667,62.263,0.689,2.88,0.084,83.892,1.394,34.08,0.743,0.0,0.0,Sheeter,1,800,5749,10.0,0
47,2022-07-03,61.7,2.788,82.587,35.373,58.333,62.078,0.631,2.856,0.083,83.664,1.467,34.29,0.88,5963.0,112.0,Sheeter,1,800,5750,11.0,0
47,2022-07-04,61.543,2.898,84.093,34.097,54.667,61.875,0.516,2.852,0.079,83.782,1.463,34.106,0.736,0.0,0.0,Sheeter,1,800,5751,12.0,0
47,2022-07-05,62.817,2.968,84.213,34.073,55.933,61.923,0.592,2.866,0.091,84.067,1.292,34.192,0.683,5024.0,142.0,Sheeter,1,800,5752,13.0,0
47,2022-07-06,61.533,3.09,81.267,35.6,56.033,61.791,0.556,2.882,0.12,83.47,1.497,34.339,0.865,8274.0,156.0,Sheeter,1,800,5753,14.0,0
47,2022-07-07,62.777,2.941,84.837,34.45,57.533,61.914,0.671,2.89,0.122,83.37,1.353,34.347,0.866,5949.0,108.0,Sheeter,1,800,5754,15.0,0
47,2022-07-08,62.013,2.739,85.93,33.727,59.1,62.056,0.542,2.891,0.121,83.908,1.531,34.393,0.814,5200.0,80.0,Sheeter,1,800,5755,16.0,0
47,2022-07-09,61.79,2.859,82.117,34.807,59.067,62.025,0.552,2.898,0.117,83.578,1.645,34.59,0.702,4608.0,93.0,Sheeter,1,800,5756,17.0,0
47,2022-07-10,63.243,3.038,86.38,34.563,57.9,62.245,0.691,2.933,0.116,84.12,1.874,34.474,0.612,7455.0,141.0,Sheeter,1,800,5757,18.0,0
47,2022-07-11,61.363,2.988,82.813,34.713,54.9,62.22,0.724,2.946,0.117,83.937,1.938,34.562,0.593,0.0,0.0,Sheeter,1,800,5758,19.0,0
47,2022-07-12,62.127,2.922,86.05,34.0,59.367,62.121,0.675,2.94,0.117,84.199,2.099,34.551,0.604,0.0,0.0,Sheeter,1,800,5759,20.0,0
47,2022-07-13,61.827,2.96,83.13,35.78,59.9,62.163,0.64,2.921,0.097,84.465,1.755,34.577,0.657,5633.0,136.0,Sheeter,1,800,5760,21.0,0
47,2022-07-14,61.097,2.912,84.813,34.897,56.6,61.923,0.685,2.917,0.097,84.462,1.755,34.641,0.664,0.0,0.0,Sheeter,1,800,5761,22.0,0
47,2022-07-15,61.66,2.8,83.433,34.907,57.667,61.872,0.69,2.926,0.08,84.105,1.658,34.81,0.53,0.0,0.0,Sheeter,1,800,5762,23.0,0
47,2022-07-16,62.697,2.828,86.003,35.06,56.067,62.002,0.754,2.921,0.085,84.66,1.526,34.846,0.538,0.0,0.0,Sheeter,1,800,5763,24.0,0
47,2022-07-17,62.88,2.749,80.373,33.88,55.867,61.95,0.661,2.88,0.089,83.802,2.01,34.748,0.649,6442.0,157.0,Sheeter,1,800,5764,25.0,0
47,2022-07-18,62.643,2.925,82.553,35.277,55.367,62.133,0.649,2.871,0.078,83.765,2.034,34.829,0.678,7030.0,129.0,Sheeter,1,800,5765,26.0,0
47,2022-07-19,63.85,2.849,84.833,36.02,55.5,62.379,0.918,2.861,0.075,83.591,1.85,35.117,0.696,3619.0,52.0,Sheeter,1,800,5766,27.0,0
47,2022-07-20,60.9,2.779,86.02,35.38,60.767,62.247,1.066,2.835,0.066,84.004,2.042,35.06,0.647,5591.0,115.0,Sheeter,1,800,5767,28.0,0
47,2022-07-21,61.623,2.918,85.367,35.543,56.533,62.322,0.986,2.836,0.067,84.083,2.089,35.152,0.666,3225.0,62.0,Sheeter,1,800,5768,0.0,0
47,2022-07-22,62.183,3.065,83.677,35.787,58.333,62.397,0.947,2.873,0.107,84.118,2.078,35.278,0.694,7829.0,164.0,Sheeter,1,800,5769,1.0,0
47,2022-07-23,62.857,2.79,83.987,34.813,55.867,62.42,0.957,2.868,0.11,83.83,1.906,35.243,0.713,6248.0,131.0,Sheeter,1,800,5770,2.0,0
47,2022-07-24,62.523,2.932,84.933,34.28,55.567,62.369,0.938,2.894,0.098,84.481,1.161,35.3,0.591,0.0,0.0,Sheeter,1,800,5771,3.0,0
47,2022-07-25,61.72,2.962,82.537,34.933,55.967,62.237,0.958,2.899,0.101,84.479,1.166,35.251,0.608,3506.0,77.0,Sheeter,1,800,5772,4.0,0
47,2022-07-26,62.3,2.947,85.31,34.443,53.5,62.015,0.653,2.913,0.1,84.547,1.203,35.026,0.566,3466.0,85.0,Sheeter,1,800,5773,5.0,0
47,2022-07-27,61.967,2.945,85.837,34.457,56.233,62.168,0.439,2.937,0.081,84.521,1.167,34.894,0.577,5471.0,92.0,Sheeter,1,800,5774,6.0,0
47,2022-07-28,62.87,2.856,85.95,35.813,57.9,62.346,0.434,2.928,0.086,84.604,1.255,34.932,0.634,8127.0,212.0,Sheeter,1,800,5775,7.0,0
47,2022-07-29,62.25,2.98,86.723,34.547,55.367,62.355,0.431,2.916,0.068,85.04,1.4,34.755,0.518,4240.0,55.0,Sheeter,1,800,5776,8.0,0
47,2022-07-30,61.607,2.862,85.9,34.443,56.3,62.177,0.447,2.926,0.048,85.313,1.346,34.702,0.53,5755.0,125.0,Sheeter,1,800,5777,9.0,0
47,2022-07-31,61.823,2.913,81.69,33.52,55.5,62.077,0.435,2.924,0.049,84.85,1.93,34.594,0.686,3582.0,102.0,Sheeter,1,800,5778,10.0,0
47,2022-08-01,62.21,2.897,84.667,33.72,55.133,62.147,0.406,2.914,0.046,85.154,1.652,34.42,0.737,4209.0,47.0,Sheeter,1,800,5779,11.0,0
47,2022-08-02,61.737,3.028,83.89,34.823,56.1,62.066,0.426,2.926,0.063,84.951,1.716,34.475,0.753,6358.0,182.0,Sheeter,1,800,5780,12.0,0
47,2022-08-03,62.4,2.975,82.98,33.023,54.633,62.128,0.44,2.93,0.065,84.543,1.807,34.27,0.932,2470.0,73.0,Sheeter,1,800,5781,13.0,0
47,2022-08-04,61.407,2.929,83.403,34.11,55.3,61.919,0.371,2.941,0.057,84.179,1.732,34.027,0.638,0.0,0.0,Sheeter,1,800,5782,14.0,0
47,2022-08-05,62.82,2.862,83.837,33.223,56.033,62.0,0.497,2.924,0.061,83.767,1.319,33.838,0.654,3116.0,54.0,Sheeter,1,800,5783,15.0,0
47,2022-08-06,63.32,2.827,82.217,35.223,56.533,62.245,0.665,2.919,0.067,83.24,1.029,33.949,0.82,5871.0,141.0,Sheeter,1,800,5784,16.0,0
47,2022-08-07,62.697,2.596,83.363,34.817,56.4,62.37,0.654,2.873,0.14,83.48,0.771,34.134,0.853,2243.0,38.0,Sheeter,1,800,5785,17.0,0
47,2022-08-08,61.363,2.66,82.757,33.217,52.367,62.249,0.759,2.84,0.16,83.207,0.6,34.062,0.913,3121.0,47.0,Sheeter,1,800,5786,18.0,0
47,2022-08-09,63.39,2.852,85.967,35.607,58.4,62.485,0.827,2.814,0.138,83.503,1.204,34.174,1.058,0.0,0.0,Sheeter,1,800,5787,19.0,0
47,2022-08-10,63.057,2.892,85.16,33.917,54.567,62.579,0.852,2.803,0.125,83.815,1.322,34.302,0.944,0.0,0.0,Sheeter,1,800,5788,20.0,0
47,2022-08-11,62.31,2.836,83.743,34.98,54.2,62.708,0.7,2.789,0.113,83.863,1.311,34.426,0.971,0.0,0.0,Sheeter,1,800,5789,21.0,0
47,2022-08-12,62.847,2.924,84.853,33.373,55.0,62.712,0.701,2.798,0.122,84.009,1.362,34.448,0.941,0.0,0.0,Sheeter,1,800,5790,22.0,0
47,2022-08-13,62.48,2.929,83.477,32.617,54.067,62.592,0.649,2.813,0.132,84.189,1.154,34.075,1.088,5784.0,96.0,Sheeter,1,800,5791,23.0,0
47,2022-08-14,63.17,2.988,82.917,34.483,57.0,62.66,0.686,2.869,0.105,84.125,1.217,34.028,1.056,9586.0,126.0,Sheeter,1,800,5792,24.0,0
47,2022-08-15,62.297,2.88,84.79,33.8,56.133,62.793,0.438,2.9,0.052,84.415,1.07,34.111,1.004,0.0,0.0,Sheeter,1,800,5793,25.0,0
47,2022-08-16,62.823,2.988,82.823,34.153,53.933,62.712,0.353,2.92,0.056,83.966,0.965,33.903,0.764,5674.0,136.0,Sheeter,1,800,5794,26.0,0
47,2022-08-17,61.34,2.705,83.407,33.723,51.967,62.467,0.59,2.893,0.099,83.716,0.82,33.876,0.767,5347.0,73.0,Sheeter,1,800,5795,27.0,0
47,2022-08-18,62.937,2.744,83.943,35.607,54.367,62.556,0.61,2.88,0.113,83.744,0.825,33.965,0.936,4503.0,132.0,Sheeter,1,800,5796,28.0,0
47,2022-08-19,62.957,2.825,84.36,34.92,56.4,62.572,0.62,2.866,0.113,83.674,0.73,34.186,0.955,0.0,0.0,Sheeter,1,800,5797,29.0,0
47,2022-08-20,61.373,2.929,84.54,33.563,54.567,62.414,0.77,2.866,0.113,83.826,0.79,34.321,0.738,8530.0,178.0,Sheeter,1,800,5798,30.0,1
47,2022-08-21,64.37,3.095,85.537,33.413,53.567,62.585,1.049,2.881,0.137,84.2,0.901,34.169,0.807,7102.0,95.0,Sheeter,1,800,5799,31.0,1
47,2022-08-22,63.743,3.27,88.3,35.103,53.5,62.792,1.123,2.936,0.201,84.701,1.806,34.355,0.856,10154.0,235.0,Sheeter,1,800,5800,32.0,1
47,2022-08-23,64.423,3.361,93.2,34.95,50.467,63.02,1.282,2.99,0.258,86.184,3.485,34.469,0.878,4788.0,95.0,Sheeter,1,800,5801,0.0,1
47,2022-08-24,64.74,3.597,91.583,35.9,56.267,63.506,1.179,3.117,0.309,87.352,3.759,34.78,0.952,0.0,0.0,Sheeter,1,800,5802,1.0,1
47,2022-08-25,65.2,3.844,93.15,37.373,49.133,63.83,1.301,3.274,0.363,88.667,3.972,35.032,1.356,3351.0,266.0,Sheeter,1,800,5803,2.0,1
47,2022-08-26,65.82,3.87,99.343,37.067,54.4,64.239,1.425,3.424,0.362,90.808,5.132,35.339,1.555,7211.0,519.0,Sheeter,1,800,5804,3.0,1
47,2022-08-27,62.81,2.897,82.837,35.02,53.067,64.444,0.976,3.419,0.369,90.564,5.505,35.547,1.363,7728.0,642.0,Sheeter,1,800,5805,0.0,0
47,2022-08-28,61.437,2.897,82.847,35.513,52.467,64.025,1.502,3.391,0.404,90.18,5.988,35.847,0.998,5609.0,459.0,Sheeter,1,800,5806,1.0,0
47,2022-08-29,61.727,3.093,87.637,35.34,52.3,63.737,1.739,3.365,0.418,90.085,6.028,35.88,0.972,5814.0,473.0,Sheeter,1,800,5807,2.0,0
47,2022-08-30,63.193,2.816,85.62,34.377,54.767,63.561,1.72,3.288,0.467,89.002,6.055,35.799,1.082,2057.0,180.0,Sheeter,1,800,5808,3.0,0
47,2022-08-31,62.533,3.102,84.883,34.753,52.7,63.246,1.67,3.217,0.45,88.045,6.109,35.635,1.148,0.0,0.0,Sheeter,1,800,5809,4.0,0
47,2022-09-01,62.65,2.869,84.183,35.927,48.3,62.881,1.434,3.078,0.366,86.764,5.792,35.428,0.883,2679.0,40.0,Sheeter,1,800,5810,5.0,0
47,2022-09-02,62.393,2.987,85.53,34.82,52.533,62.392,0.614,2.952,0.112,84.791,1.698,35.107,0.523,0.0,0.0,Sheeter,1,800,5811,6.0,0
47,2022-09-03,63.513,3.023,84.607,33.193,54.467,62.492,0.738,2.97,0.112,85.044,1.476,34.846,0.896,0.0,0.0,Sheeter,1,800,5812,7.0,0
47,2022-09-04,63.04,2.686,81.24,33.713,48.667,62.721,0.59,2.94,0.155,84.814,1.93,34.589,0.93,5645.0,107.0,Sheeter,1,800,5813,8.0,0
47,2022-09-05,61.707,2.864,85.523,34.407,48.3,62.719,0.596,2.907,0.14,84.512,1.541,34.456,0.87,4511.0,64.0,Sheeter,1,800,5814,9.0,0
47,2022-09-06,62.45,3.104,84.87,35.23,51.6,62.612,0.562,2.948,0.151,84.405,1.476,34.578,0.915,6124.0,115.0,Sheeter,1,800,5815,10.0,0
47,2022-09-07,62.843,2.754,81.333,34.67,47.833,62.657,0.567,2.898,0.149,83.898,1.847,34.566,0.913,2673.0,76.0,Sheeter,1,800,5816,11.0,0
47,2022-09-08,61.8,2.622,80.713,34.943,49.333,62.535,0.653,2.863,0.183,83.402,2.192,34.425,0.725,0.0,0.0,Sheeter,1,800,5817,12.0,0
47,2022-09-09,61.887,2.931,83.593,32.917,48.4,62.463,0.698,2.855,0.178,83.126,1.991,34.153,0.891,0.0,0.0,Sheeter,1,800,5818,13.0,0
47,2022-09-10,63.11,2.949,83.657,35.49,52.033,62.405,0.608,2.844,0.168,82.99,1.904,34.481,0.901,5721.0,120.0,Sheeter,1,800,5819,14.0,0
47,2022-09-11,63.033,3.09,83.627,35.427,51.6,62.404,0.607,2.902,0.174,83.331,1.745,34.726,0.89,0.0,0.0,Sheeter,1,800,5820,15.0,0
47,2022-09-12,63.067,2.908,83.087,34.51,52.2,62.599,0.562,2.908,0.173,82.983,1.454,34.741,0.885,2086.0,40.0,Sheeter,1,800,5821,16.0,0
47,2022-09-13,61.727,3.068,84.337,36.093,52.467,62.495,0.653,2.903,0.167,82.907,1.349,34.864,1.015,7632.0,109.0,Sheeter,1,800,5822,17.0,0
47,2022-09-14,62.017,2.899,84.617,33.937,52.4,62.377,0.654,2.924,0.154,83.376,1.28,34.76,1.074,3386.0,65.0,Sheeter,1,800,5823,18.0,0
47,2022-09-15,62.28,2.783,86.13,34.63,52.267,62.446,0.607,2.947,0.105,84.15,1.011,34.715,1.072,6785.0,139.0,Sheeter,1,800,5824,19.0,0
47,2022-09-16,62.48,2.977,81.923,34.65,50.367,62.53,0.556,2.954,0.105,83.911,1.315,34.962,0.735,0.0,0.0,Sheeter,1,800,5825,20.0,0
47,2022-09-17,61.57,2.866,82.39,34.12,48.333,62.31,0.592,2.942,0.11,83.73,1.437,34.767,0.753,3066.0,65.0,Sheeter,1,800,5826,21.0,0
47,2022-09-18,62.607,2.914,84.263,35.663,48.7,62.25,0.523,2.917,0.089,83.821,1.45,34.8,0.792,0.0,0.0,Sheeter,1,800,5827,22.0,0
47,2022-09-19,62.053,3.017,82.137,35.07,48.433,62.105,0.379,2.932,0.096,83.685,1.57,34.88,0.786,5119.0,83.0,Sheeter,1,800,5828,23.0,0
47,2022-09-20,61.527,2.937,82.057,33.773,47.9,62.076,0.418,2.914,0.076,83.36,1.647,34.549,0.67,0.0,0.0,Sheeter,1,800,5829,24.0,0
47,2022-09-21,61.78,2.856,80.473,35.963,49.1,62.042,0.433,2.907,0.079,82.768,1.851,34.839,0.788,3370.0,56.0,Sheeter,1,800,5830,25.0,0
47,2022-09-22,63.27,2.94,86.073,35.337,49.3,62.184,0.637,2.93,0.057,82.76,1.834,34.94,0.802,6596.0,120.0,Sheeter,1,800,5831,0.0,0
47,2022-09-23,61.923,2.865,83.317,35.137,48.5,62.104,0.629,2.914,0.058,82.959,1.804,35.009,0.794,2302.0,50.0,Sheeter,1,800,5832,1.0,0
47,2022-09-24,62.07,3.112,86.453,34.353,48.333,62.176,0.585,2.949,0.09,83.539,2.2,35.042,0.754,5473.0,108.0,Sheeter,1,800,5833,2.0,1
47,2022-09-25,63.91,3.328,85.627,36.103,47.7,62.362,0.878,3.008,0.167,83.734,2.332,35.105,0.829,5282.0,111.0,Sheeter,1,800,5834,3.0,1
47,2022-09-26,63.767,3.368,90.313,35.213,48.7,62.607,1.007,3.058,0.215,84.902,3.261,35.126,0.83,0.0,0.0,Sheeter,1,800,5835,4.0,1
47,2022-09-27,64.28,3.517,90.283,36.033,46.6,63.0,1.052,3.141,0.267,86.077,3.536,35.449,0.632,0.0,0.0,Sheeter,1,800,5836,5.0,1
47,2022-09-28,63.257,3.631,92.18,36.39,49.233,63.211,0.904,3.252,0.289,87.75,3.196,35.51,0.707,4100.0,345.0,Sheeter,1,800,5837,6.0,1
47,2022-09-29,65.25,3.74,95.883,37.15,46.733,63.494,1.19,3.366,0.303,89.151,4.299,35.769,0.93,7283.0,614.0,Sheeter,1,800,5838,7.0,1
47,2022-09-30,67.573,4.055,97.847,36.6,45.133,64.301,1.738,3.536,0.309,91.227,4.515,35.978,0.929,3462.0,249.0,Sheeter,1,800,5839,8.0,1
47,2022-10-01,62.3,3.022,84.6,34.18,48.367,64.334,1.69,3.523,0.33,90.962,4.881,35.953,0.98,6604.0,489.0,Sheeter,1,800,5840,0.0,0
47,2022-10-02,62.53,2.808,81.1,34.94,48.6,64.137,1.823,3.449,0.426,90.315,5.899,35.787,1.047,4025.0,322.0,Sheeter,1,800,5841,1.0,0
47,2022-10-03,63.957,2.99,81.787,35.063,46.667,64.164,1.818,3.395,0.461,89.097,6.722,35.765,1.062,0.0,0.0,Sheeter,1,800,5842,2.0,0
47,2022-10-04,62.433,3.019,82.487,33.75,43.333,63.9,1.929,3.324,0.477,87.983,7.127,35.439,1.291,0.0,0.0,Sheeter,1,800,5843,3.0,0
47,2022-10-05,61.74,2.785,84.78,35.193,43.2,63.683,2.091,3.203,0.493,86.926,6.947,35.268,1.222,3062.0,42.0,Sheeter,1,800,5844,4.0,0
47,2022-10-06,61.943,2.958,84.877,35.063,43.967,63.211,2.052,3.091,0.436,85.354,5.719,34.97,0.898,0.0,0.0,Sheeter,1,800,5845,5.0,0
47,2022-10-07,62.863,2.749,84.907,36.467,45.167,62.538,0.728,2.905,0.119,83.505,1.656,34.951,0.858,3809.0,97.0,Sheeter,1,800,5846,6.0,0
47,2022-10-08,61.577,2.925,83.667,35.117,45.533,62.435,0.813,2.891,0.108,83.372,1.589,35.085,0.788,3996.0,64.0,Sheeter,1,800,5847,7.0,0
47,2022-10-09,62.597,2.892,83.477,35.07,43.467,62.444,0.815,2.903,0.102,83.711,1.238,35.103,0.786,7591.0,98.0,Sheeter,1,800,5848,8.0,0
47,2022-10-10,62.497,2.994,83.627,34.313,46.1,62.236,0.483,2.903,0.103,83.974,0.914,34.996,0.841,8484.0,148.0,Sheeter,1,800,5849,9.0,0
47,2022-10-11,62.123,3.009,84.713,36.013,42.367,62.191,0.476,2.902,0.101,84.292,0.663,35.32,0.706,6264.0,173.0,Sheeter,1,800,5850,10.0,0
47,2022-10-12,62.423,2.83,85.26,34.207,43.767,62.289,0.436,2.908,0.093,84.361,0.742,35.179,0.824,5845.0,123.0,Sheeter,1,800,5851,11.0,0
47,2022-10-13,61.787,2.913,84.36,34.413,43.367,62.267,0.46,2.902,0.091,84.287,0.707,35.086,0.875,0.0,0.0,Sheeter,1,800,5852,12.0,0
47,2022-10-14,61.443,2.852,83.267,33.527,44.033,62.064,0.466,2.916,0.067,84.053,0.738,34.666,0.804,2732.0,77.0,Sheeter,1,800,5853,13.0,0
47,2022-10-15,61.89,2.796,84.013,34.673,42.5,62.109,0.425,2.898,0.081,84.102,0.719,34.602,0.78,7138.0,101.0,Sheeter,1,800,5854,14.0,0
47,2022-10-16,63.293,2.912,84.26,34.857,44.5,62.208,0.603,2.901,0.081,84.214,0.665,34.572,0.762,6370.0,91.0,Sheeter,1,800,5855,15.0,0
47,2022-10-17,62.61,2.862,81.743,34.473,43.9,62.224,0.613,2.882,0.07,83.945,1.148,34.595,0.756,9054.0,186.0,Sheeter,1,800,5856,16.0,0
47,2022-10-18,61.587,2.944,83.38,34.74,41.633,62.148,0.66,2.873,0.052,83.755,1.109,34.413,0.448,4492.0,117.0,Sheeter,1,800,5857,17.0,0
47,2022-10-19,61.063,2.912,84.363,34.11,41.733,61.953,0.758,2.884,0.05,83.627,0.946,34.399,0.457,3981.0,49.0,Sheeter,1,800,5858,0.0,0
47,2022-10-20,61.857,3.05,84.277,36.077,42.1,61.963,0.756,2.904,0.081,83.615,0.936,34.637,0.782,4177.0,62.0,Sheeter,1,800,5859,1.0,0
47,2022-10-21,62.0,2.831,85.753,34.667,44.2,62.043,0.72,2.901,0.083,83.97,1.213,34.8,0.613,6554.0,108.0,Sheeter,1,800,5860,2.0,0
47,2022-10-22,63.45,2.978,83.553,35.09,44.733,62.266,0.887,2.927,0.073,83.904,1.222,34.859,0.619,0.0,0.0,Sheeter,1,800,5861,3.0,0
47,2022-10-23,61.657,3.102,84.0,34.683,40.333,62.032,0.78,2.954,0.098,83.867,1.214,34.834,0.622,6085.0,136.0,Sheeter,1,800,5862,4.0,0
47,2022-10-24,62.173,2.962,85.143,35.247,43.133,61.97,0.743,2.968,0.089,84.353,0.847,34.945,0.616,7253.0,208.0,Sheeter,1,800,5863,5.0,0
47,2022-10-25,62.753,2.962,83.61,35.2,43.2,62.136,0.773,2.971,0.088,84.386,0.806,35.01,0.615,7363.0,149.0,Sheeter,1,800,5864,6.0,0
47,2022-10-26,61.783,3.129,85.11,34.787,40.533,62.239,0.644,3.002,0.101,84.492,0.851,35.107,0.491,4492.0,80.0,Sheeter,1,800,5865,7.0,0
47,2022-10-27,61.527,3.025,82.073,34.497,41.667,62.192,0.687,2.999,0.1,84.178,1.255,34.881,0.295,0.0,0.0,Sheeter,1,800,5866,8.0,0
47,2022-10-28,61.67,2.724,84.513,34.863,39.933,62.145,0.713,2.983,0.133,84.0,1.07,34.91,0.28,0.0,0.0,Sheeter,1,800,5867,9.0,0
47,2022-10-29,61.727,2.91,85.317,34.503,38.667,61.899,0.428,2.974,0.136,84.252,1.151,34.826,0.304,0.0,0.0,Sheeter,1,800,5868,10.0,0
47,2022-10-30,61.617,2.868,83.46,33.707,42.667,61.893,0.432,2.94,0.127,84.175,1.189,34.686,0.524,9397.0,140.0,Sheeter,1,800,5869,11.0,0
47,2022-10-31,63.403,2.9,84.68,34.957,41.0,62.069,0.719,2.931,0.128,84.109,1.138,34.645,0.482,11104.0,237.0,Sheeter,1,800,5870,12.0,0
47,2022-11-01,61.987,2.868,82.043,36.28,40.4,61.959,0.653,2.918,0.129,83.885,1.38,34.799,0.774,0.0,0.0,Sheeter,1,800,5871,13.0,0
47,2022-11-02,62.083,2.748,82.123,33.957,39.6,62.002,0.649,2.863,0.102,83.459,1.4,34.68,0.837,2092.0,43.0,Sheeter,1,800,5872,14.0,0
47,2022-11-03,63.64,2.919,85.05,35.113,37.5,62.304,0.852,2.848,0.079,83.884,1.361,34.769,0.847,8442.0,205.0,Sheeter,1,800,5873,15.0,0
