order_line_id,order_id,product_id,quantity,unit_price,line_total,unit_cost,margin
185625,62063,38,12,19.02,228.24,11.9,85.44
185759,62107,66,48,6.34,304.32,4.64,81.6
185760,62107,53,30,9.79,293.7,6.68,93.3
185761,62107,17,26,8.32,216.32,5.06,84.76
185762,62107,65,68,9.79,665.72,6.8,203.32
185763,62107,49,31,9.24,286.44,6.8,75.64
185823,62128,28,19,10.49,199.31,6.99,66.5
185824,62128,42,28,17.53,490.84,12.13,151.2
185873,62144,17,59,8.76,516.84,5.06,218.3
186065,62203,20,45,9.61,432.45,5.45,187.2
186066,62203,1,5,7.69,38.45,4.43,16.3
186067,62203,91,21,4.21,88.41,2.55,34.86
186068,62203,98,14,3.97,55.58,2.6,19.18
186069,62203,49,5,9.73,48.65,6.8,14.65
186102,62213,64,11,10.93,120.23,7.52,37.51
186200,62249,103,46,14.31,658.26,8.3,276.46
186201,62249,13,22,4.84,106.48,2.88,43.12
186202,62249,82,6,8.62,51.72,5.91,16.26
186203,62249,83,15,6.93,103.95,4.21,40.8
186204,62249,101,32,14.89,476.48,10.49,140.8
186211,62252,72,11,11.96,131.56,8.93,33.33
186212,62252,40,7,15.75,110.25,12.25,24.5
186213,62252,83,14,6.2,86.8,4.21,27.86
186214,62252,102,36,11.34,408.24,7.69,131.4
186215,62252,5,7,7.85,54.95,5.46,16.73
186237,62259,35,41,17.05,699.05,10.85,254.2
186238,62259,36,46,15.84,728.64,11.32,207.92
186239,62259,9,22,5.23,115.06,3.67,34.32
186240,62259,84,15,6.36,95.4,3.53,42.45
186241,62259,108,138,16.75,2311.5,11.94,663.78
186248,62262,81,56,10.66,596.96,8.35,129.36
186260,62269,12,56,4.49,251.44,3.35,63.84
186261,62269,44,17,16.21,275.57,11.28,83.81
186262,62269,66,3,6.34,19.02,4.64,5.1
186263,62269,29,22,21.14,465.08,15.78,117.92
186264,62269,39,10,19.16,191.6,13.65,55.1
186272,62272,19,94,10.27,965.38,6.8,326.18
186337,62295,87,85,8.69,738.65,5.73,251.6
186338,62295,60,3,10.0,30.0,7.32,8.04
186395,62315,96,7,3.15,22.05,2.38,5.39
186453,62335,78,22,12.09,265.98,6.86,115.06
186454,62335,32,15,13.24,198.6,9.34,58.5
186455,62335,72,9,14.07,126.63,8.93,46.26
186456,62335,105,25,13.94,348.5,9.0,123.5
186457,62335,80,14,9.27,129.78,6.26,42.14
186466,62339,112,26,8.65,224.9,6.13,65.52
186467,62339,60,116,10.53,1221.48,7.32,372.36
186468,62339,113,71,8.92,633.32,5.99,208.03
186476,62344,10,12,5.61,67.32,3.4,26.52
186477,62344,52,28,12.52,350.56,7.33,145.32
186478,62344,92,47,8.26,388.22,5.12,147.58
186479,62344,45,28,16.72,468.16,11.87,135.8
186480,62344,17,26,8.76,227.76,5.06,96.2
186645,62403,63,7,10.79,75.53,6.66,28.91
186646,62403,2,5,9.97,49.85,6.61,16.8
186647,62403,83,24,7.29,174.96,4.21,73.92
186648,62403,11,28,10.12,283.36,6.4,104.16
186731,62430,78,12,12.09,145.08,6.86,62.76
186732,62430,80,9,9.27,83.43,6.26,27.09
186733,62430,38,63,20.02,1261.26,11.9,511.56
186764,62443,70,16,10.76,172.16,6.89,61.92
186765,62443,91,16,4.21,67.36,2.55,26.56
186766,62443,108,110,16.75,1842.5,11.94,529.1
186767,62444,20,7,9.61,67.27,5.45,29.12
186768,62444,37,17,15.44,262.48,9.8,95.88
186769,62444,117,38,8.69,330.22,6.0,102.22
186770,62444,2,5,9.97,49.85,6.61,16.8
186782,62449,49,93,9.73,904.89,6.8,272.49
186783,62449,60,9,10.53,94.77,7.32,28.89
186784,62449,54,18,12.83,230.94,8.51,77.76
186785,62449,52,28,12.52,350.56,7.33,145.32
186786,62449,25,9,7.13,64.17,4.39,24.66
186812,62457,36,22,15.84,348.48,11.32,99.44
186813,62457,65,4,10.31,41.24,6.8,14.04
186814,62457,11,29,10.12,293.48,6.4,107.88
186818,62459,30,13,16.64,216.32,9.43,93.73
186819,62459,18,13,4.84,62.92,2.7,27.82
186820,62459,111,43,13.53,581.79,8.09,233.92
186840,62467,20,55,9.61,528.55,5.45,228.8
186841,62467,116,19,12.95,246.05,8.16,91.01
186842,62467,52,10,12.52,125.2,7.33,51.9
186902,62486,102,38,13.34,506.92,7.69,214.7
186903,62486,41,45,20.57,925.65,13.22,330.75
186962,62506,71,8,9.77,78.16,6.29,27.84
186963,62506,32,28,11.92,333.76,9.34,72.24
186964,62506,1,16,6.92,110.72,4.43,39.84
187004,62520,58,16,11.84,189.44,8.15,59.04
187005,62520,25,21,6.77,142.17,4.39,49.98
187006,62520,76,73,11.91,869.43,7.24,340.91
187058,62536,80,5,8.34,41.7,6.26,10.4
187059,62536,107,12,9.33,111.96,6.0,39.96
187123,62554,66,14,6.67,93.38,4.64,28.42
187168,62567,18,16,4.11,65.76,2.7,22.56
187169,62567,60,15,8.95,134.25,7.32,24.45
187217,62585,41,23,18.51,425.73,13.22,121.67
187218,62585,85,1,7.79,7.79,5.18,2.61
187219,62585,20,19,8.65,164.35,5.45,60.8
187220,62585,90,6,2.79,16.74,2.11,4.08
187229,62590,37,20,15.44,308.8,9.8,112.8
187230,62590,22,8,7.04,56.32,4.58,19.68
187231,62590,77,19,10.83,205.77,6.61,80.18
187232,62590,112,6,8.65,51.9,6.13,15.12
187233,62590,94,15,5.64,84.6,3.54,31.5
187255,62598,55,65,9.32,605.8,6.31,195.65
187256,62598,16,91,4.71,428.61,3.12,144.69
187257,62598,10,13,5.61,72.93,3.4,28.73
187258,62598,82,45,9.07,408.15,5.91,142.2
187259,62598,104,13,10.42,135.46,6.94,45.24
187269,62603,76,9,11.29,101.61,7.24,36.45
187278,62606,109,32,13.98,447.36,9.91,130.24
187279,62606,70,4,9.68,38.72,6.89,11.16
187280,62606,39,3,18.15,54.45,13.65,13.5
187281,62606,44,37,15.35,567.95,11.28,150.59
187282,62606,116,15,11.65,174.75,8.16,52.35
187294,62612,14,18,8.8,158.4,6.43,42.66
187295,62612,100,11,4.68,51.48,3.2,16.28
187296,62612,59,11,6.8,74.8,4.76,22.44
187297,62612,51,29,7.74,224.46,5.46,66.12
187298,62612,86,22,7.52,165.44,5.65,41.14
187324,62625,108,8,15.91,127.28,11.94,31.76
187417,62658,16,33,4.71,155.43,3.12,52.47
187418,62658,113,17,8.92,151.64,5.99,49.81
187419,62658,49,9,9.73,87.57,6.8,26.37
187420,62658,78,72,12.09,870.48,6.86,376.56
187463,62670,95,37,3.86,142.82,2.3,57.72
187464,62670,33,44,17.1,752.4,11.24,257.84
187465,62670,62,34,7.4,251.6,5.17,75.82
187466,62670,52,41,12.52,513.32,7.33,212.79
187467,62670,107,59,10.37,611.83,6.0,257.83
187486,62679,36,61,15.05,918.05,11.32,227.53
187487,62679,92,19,7.85,149.15,5.12,51.87
187488,62679,74,35,14.88,520.8,10.01,170.45
187489,62679,51,12,8.17,98.04,5.46,32.52
187490,62679,8,8,4.54,36.32,2.78,14.08
187508,62685,113,3,8.47,25.41,5.99,7.44
187509,62685,79,3,9.94,29.82,6.97,8.91
187510,62685,76,4,11.91,47.64,7.24,18.68
187534,62692,36,5,15.84,79.2,11.32,22.6
187535,62692,16,6,4.71,28.26,3.12,9.54
187536,62692,38,24,20.02,480.48,11.9,194.88
187537,62692,18,73,4.84,353.32,2.7,156.22
187538,62692,88,54,7.1,383.4,4.69,130.14
187582,62706,78,10,10.88,108.8,6.86,40.2
187607,62715,16,11,4.47,49.17,3.12,14.85
187608,62715,111,9,12.85,115.65,8.09,42.84
187609,62715,40,11,17.6,193.6,12.25,58.85
187708,62748,67,18,5.3,95.4,3.55,31.5
187709,62748,28,28,9.97,279.16,6.99,83.44
187710,62748,35,3,16.2,48.6,10.85,16.05
187711,62748,21,17,5.73,97.41,3.92,30.77
187712,62748,17,1,8.32,8.32,5.06,3.26
187727,62753,65,42,10.31,433.02,6.8,147.42
187728,62753,89,11,7.28,80.08,4.55,30.03
187729,62753,38,4,20.02,80.08,11.9,32.48
187730,62753,93,25,2.92,73.0,1.67,31.25
187798,62777,81,35,12.54,438.9,8.35,146.65
187799,62777,20,9,9.61,86.49,5.45,37.44
187800,62777,116,4,12.95,51.8,8.16,19.16
187801,62777,97,63,4.62,291.06,3.28,84.42
187867,62803,90,3,2.94,8.82,2.11,2.49
187986,62841,98,59,3.97,234.23,2.6,80.83
187987,62841,60,19,10.53,200.07,7.32,60.99
187988,62841,82,36,9.07,326.52,5.91,113.76
188022,62853,34,21,18.82,395.22,12.22,138.6
188023,62853,103,53,15.06,798.18,8.3,358.28
188111,62883,3,4,8.92,35.68,5.9,12.08
188112,62883,79,16,9.94,159.04,6.97,47.52
188113,62883,74,34,14.88,505.92,10.01,165.58
188114,62883,37,75,14.67,1100.25,9.8,365.25
188192,62905,29,6,21.14,126.84,15.78,32.16
188243,62923,36,10,15.84,158.4,11.32,45.2
188244,62923,25,19,7.13,135.47,4.39,52.06
188245,62923,68,7,6.22,43.54,4.2,14.14
188246,62923,113,16,8.92,142.72,5.99,46.88
188247,62923,62,13,7.4,96.2,5.17,28.99
188368,62960,75,6,14.24,85.44,8.01,37.38
188369,62960,10,4,5.61,22.44,3.4,8.84
188370,62960,49,35,9.73,340.55,6.8,102.55
188407,62976,34,26,16.94,440.44,12.22,122.72
188476,63000,47,26,16.03,416.78,9.77,162.76
188477,63000,102,22,13.34,293.48,7.69,124.3
188478,63000,10,8,5.61,44.88,3.4,17.68
188479,63000,96,39,3.7,144.3,2.38,51.48
188566,63029,118,58,8.5,493.0,5.53,172.26
188567,63029,82,39,9.07,353.73,5.91,123.24
188568,63029,89,8,7.28,58.24,4.55,21.84
188610,63044,18,15,4.84,72.6,2.7,32.1
188611,63044,14,21,9.78,205.38,6.43,70.35
188612,63044,85,44,8.65,380.6,5.18,152.68
188613,63044,62,38,7.4,281.2,5.17,84.74
188614,63044,87,51,9.15,466.65,5.73,174.42
188623,63047,61,55,7.11,391.05,4.72,131.45
188624,63047,40,21,18.53,389.13,12.25,131.88
188625,63047,28,10,10.49,104.9,6.99,35.0
188626,63047,108,6,16.75,100.5,11.94,28.86
188632,63049,83,11,6.56,72.16,4.21,25.85
188754,63097,43,17,16.59,282.03,9.59,119.0
188755,63097,55,33,9.32,307.56,6.31,99.33
188761,63100,73,51,12.19,621.69,6.87,271.32
188839,63126,67,7,5.58,39.06,3.55,14.21
188840,63126,20,40,9.61,384.4,5.45,166.4
188999,63175,74,32,14.88,476.16,10.01,155.84
189000,63175,14,9,9.29,83.61,6.43,25.74
189001,63175,77,25,10.29,257.25,6.61,92.0
189014,63180,28,41,9.44,387.04,6.99,100.45
189015,63180,77,14,9.75,136.5,6.61,43.96
189016,63180,116,37,11.65,431.05,8.16,129.13
189026,63183,35,23,14.49,333.27,10.85,83.72
189027,63183,17,24,7.45,178.8,5.06,57.36
189028,63183,113,7,7.58,53.06,5.99,11.13
189029,63183,76,13,10.66,138.58,7.24,44.46
189051,63191,19,35,10.27,359.45,6.8,121.45
189052,63191,70,28,10.76,301.28,6.89,108.36
189053,63191,6,13,6.53,84.89,4.69,23.92
189054,63191,72,16,14.07,225.12,8.93,82.24
189055,63191,45,74,16.72,1237.28,11.87,358.9
189092,63204,6,14,6.53,91.42,4.69,25.76
189098,63206,31,10,11.65,116.5,8.33,33.2
189099,63206,21,106,5.43,575.58,3.92,160.06
189125,63214,50,17,12.68,215.56,8.18,76.5
189129,63216,8,7,4.54,31.78,2.78,12.32
189130,63216,31,10,12.3,123.0,8.33,39.7
189131,63216,78,17,11.49,195.33,6.86,78.71
189201,63242,39,20,18.15,363.0,13.65,90.0
189206,63244,41,18,18.51,333.18,13.22,95.22
189207,63244,109,26,13.98,363.48,9.91,105.82
189208,63244,101,16,14.1,225.6,10.49,57.76
189209,63244,56,136,10.01,1361.36,6.54,471.92
189210,63244,46,45,18.87,849.15,14.22,209.25
189248,63256,73,8,11.58,92.64,6.87,37.68
189249,63256,55,22,8.85,194.7,6.31,55.88
189250,63256,99,58,8.05,466.9,5.56,144.42
189258,63259,5,43,9.24,397.32,5.46,162.54
189259,63259,65,7,10.31,72.17,6.8,24.57
189260,63259,13,11,5.09,55.99,2.88,24.31
189283,63267,53,38,10.31,391.78,6.68,137.94
189284,63267,75,16,14.24,227.84,8.01,99.68
189285,63267,96,29,3.7,107.3,2.38,38.28
189286,63267,45,13,16.72,217.36,11.87,63.05
189290,63269,19,5,9.76,48.8,6.8,14.8
189392,63302,7,11,4.73,52.03,3.21,16.72
189393,63302,73,47,10.97,515.59,6.87,192.7
189394,63302,5,38,8.32,316.16,5.46,108.68
189445,63319,29,12,21.14,253.68,15.78,64.32
189446,63319,36,13,15.05,195.65,11.32,48.49
189456,63325,79,12,10.46,125.52,6.97,41.88
189457,63325,80,7,9.27,64.89,6.26,21.07
189458,63325,84,28,6.36,178.08,3.53,79.24
189467,63328,94,25,5.08,127.0,3.54,38.5
189468,63328,93,32,2.63,84.16,1.67,30.72
189469,63328,61,24,6.4,153.6,4.72,40.32
189470,63328,9,36,4.71,169.56,3.67,37.44
189471,63328,118,29,7.65,221.85,5.53,61.48
189508,63343,26,18,9.82,176.76,7.37,44.1
189509,63343,4,22,7.76,170.72,4.7,67.32
189516,63346,52,24,11.89,285.36,7.33,109.44
189517,63346,74,86,14.88,1279.68,10.01,418.82
189518,63346,76,60,11.91,714.6,7.24,280.2
189552,63355,30,9,14.98,134.82,9.43,49.95
189578,63365,10,31,5.61,173.91,3.4,68.51
189579,63365,114,38,13.35,507.3,7.49,222.68
189580,63365,46,6,20.97,125.82,14.22,40.5
189581,63365,20,60,9.61,576.6,5.45,249.6
189639,63385,16,56,4.71,263.76,3.12,89.04
189640,63385,73,5,12.19,60.95,6.87,26.6
189641,63385,53,6,10.31,61.86,6.68,21.78
189659,63392,79,52,10.46,543.92,6.97,181.48
189660,63392,21,19,6.03,114.57,3.92,40.09
189661,63392,1,11,7.69,84.59,4.43,35.86
189662,63392,88,32,7.1,227.2,4.69,77.12
189663,63392,114,26,13.35,347.1,7.49,152.36
189683,63399,41,22,20.57,452.54,13.22,161.7
189684,63399,93,24,2.92,70.08,1.67,30.0
189685,63399,19,129,10.27,1324.83,6.8,447.63
189686,63399,94,44,5.64,248.16,3.54,92.4
189687,63399,42,10,17.53,175.3,12.13,54.0
189700,63403,108,10,15.08,150.8,11.94,31.4
189703,63405,52,18,12.52,225.36,7.33,93.42
189704,63405,18,27,4.84,130.68,2.7,57.78
189705,63405,64,15,10.93,163.95,7.52,51.15
189734,63414,72,27,14.07,379.89,8.93,138.78
189862,63457,105,1,13.94,13.94,9.0,4.94
189863,63457,10,12,5.61,67.32,3.4,26.52
189864,63457,116,56,12.95,725.2,8.16,268.24
189865,63457,8,14,4.78,66.92,2.78,28.0
189869,63460,29,15,22.25,333.75,15.78,97.05
189870,63460,51,24,8.6,206.4,5.46,75.36
189871,63460,47,24,16.03,384.72,9.77,150.24
189872,63460,8,20,4.78,95.6,2.78,40.0
190000,63499,84,12,6.36,76.32,3.53,33.96
190001,63499,53,20,10.31,206.2,6.68,72.6
190002,63499,42,26,17.53,455.78,12.13,140.4
190005,63501,15,16,5.58,89.28,4.03,24.8
190080,63522,28,23,10.49,241.27,6.99,80.5
190129,63541,16,18,4.71,84.78,3.12,28.62
190130,63541,99,5,8.47,42.35,5.56,14.55
190131,63541,12,20,4.73,94.6,3.35,27.6
190132,63541,23,16,7.81,124.96,4.78,48.48
190133,63541,9,11,5.23,57.53,3.67,17.16
190162,63551,49,19,8.76,166.44,6.8,37.24
190173,63555,95,9,3.86,34.74,2.3,14.04
190174,63555,7,6,5.26,31.56,3.21,12.3
190175,63555,21,20,6.03,120.6,3.92,42.2
190176,63555,40,56,18.53,1037.68,12.25,351.68
190184,63558,88,15,7.1,106.5,4.69,36.15
190185,63558,10,18,5.61,100.98,3.4,39.78
190186,63558,60,19,10.53,200.07,7.32,60.99
190187,63558,91,34,4.21,143.14,2.55,56.44
190188,63558,51,11,8.6,94.6,5.46,34.54
190207,63566,83,20,7.29,145.8,4.21,61.6
190245,63580,61,6,7.11,42.66,4.72,14.34
190246,63580,74,7,15.66,109.62,10.01,39.55
190247,63580,117,23,8.69,199.87,6.0,61.87
190248,63580,81,27,12.54,338.58,8.35,113.13
190249,63580,73,93,12.19,1133.67,6.87,494.76
190295,63597,103,2,15.06,30.12,8.3,13.52
190296,63597,45,172,16.72,2875.84,11.87,834.2
190297,63597,99,19,8.47,160.93,5.56,55.29
190298,63597,84,109,6.36,693.24,3.53,308.47
190299,63597,57,24,14.09,338.16,8.93,123.84
190339,63610,26,21,8.79,184.59,7.37,29.82
190340,63610,63,37,9.17,339.29,6.66,92.87
190341,63610,73,8,10.36,82.88,6.87,27.92
190342,63610,36,14,13.46,188.44,11.32,29.96
190343,63610,84,13,5.41,70.33,3.53,24.44
190391,63627,119,14,6.48,90.72,4.78,23.8
190392,63627,106,23,17.4,400.2,10.34,162.38
190430,63640,50,3,12.68,38.04,8.18,13.5
190431,63640,88,6,7.1,42.6,4.69,14.46
190432,63640,93,10,2.92,29.2,1.67,12.5
190433,63640,84,15,6.36,95.4,3.53,42.45
190480,63656,99,5,8.47,42.35,5.56,14.55
190481,63656,30,24,16.64,399.36,9.43,173.04
190482,63656,42,33,17.53,578.49,12.13,178.2
190540,63678,12,35,4.73,165.55,3.35,48.3
190541,63678,56,128,11.12,1423.36,6.54,586.24
190542,63678,90,40,3.1,124.0,2.11,39.6
190648,63714,118,33,8.5,280.5,5.53,98.01
190649,63714,48,29,23.47,680.63,13.99,274.92
190650,63714,27,24,7.88,189.12,5.07,67.44
190651,63714,4,30,8.17,245.1,4.7,104.1
190652,63714,3,4,9.39,37.56,5.9,13.96
190656,63717,91,32,4.0,128.0,2.55,46.4
190657,63717,57,5,13.39,66.95,8.93,22.3
190658,63717,4,44,7.76,341.44,4.7,134.64
190659,63717,15,22,5.89,129.58,4.03,40.92
190673,63724,41,58,20.57,1193.06,13.22,426.3
190674,63724,42,15,17.53,262.95,12.13,81.0
190675,63725,95,47,3.86,181.42,2.3,73.32
190676,63725,100,31,5.2,161.2,3.2,62.0
190772,63756,46,70,19.92,1394.4,14.22,399.0
190773,63756,52,84,11.89,998.76,7.33,383.04
190774,63756,79,14,9.94,139.16,6.97,41.58
190813,63767,96,6,3.33,19.98,2.38,5.7
190814,63767,49,4,8.76,35.04,6.8,7.84
190815,63767,24,12,10.62,127.44,8.38,26.88
190816,63767,18,21,4.36,91.56,2.7,34.86
190915,63800,22,6,6.34,38.04,4.58,10.56
190916,63800,26,21,9.31,195.51,7.37,40.74
190935,63807,113,57,8.92,508.44,5.99,167.01
190936,63807,25,4,7.13,28.52,4.39,10.96
190947,63811,102,7,12.67,88.69,7.69,34.86
190948,63811,55,2,8.85,17.7,6.31,5.08
190949,63811,16,33,4.47,147.51,3.12,44.55
190960,63816,101,17,15.67,266.39,10.49,88.06
190961,63816,107,51,10.37,528.87,6.0,222.87
190982,63824,57,27,12.68,342.36,8.93,101.25
190983,63824,111,20,12.18,243.6,8.09,81.8
190984,63824,11,5,9.11,45.55,6.4,13.55
190985,63824,19,72,9.24,665.28,6.8,175.68
191096,63860,68,17,5.91,100.47,4.2,29.07
191097,63860,21,94,5.73,538.62,3.92,170.14
191098,63860,91,77,4.0,308.0,2.55,111.65
191175,63888,98,6,3.77,22.62,2.6,7.02
191213,63902,83,61,7.29,444.69,4.21,187.88
191238,63915,94,20,5.08,101.6,3.54,30.8
191283,63928,14,13,9.29,120.77,6.43,37.18
191284,63928,110,8,15.31,122.48,11.52,30.32
191285,63928,74,13,14.88,193.44,10.01,63.31
191286,63928,68,2,5.91,11.82,4.2,3.42
191319,63940,103,31,14.31,443.61,8.3,186.31
191320,63940,70,32,10.22,327.04,6.89,106.56
191321,63940,57,16,13.39,214.24,8.93,71.36
191322,63940,50,19,12.05,228.95,8.18,73.53
191358,63954,32,16,13.24,211.84,9.34,62.4
191359,63954,42,43,17.53,753.79,12.13,232.2
191402,63970,27,4,7.88,31.52,5.07,11.24
191403,63970,73,26,12.19,316.94,6.87,138.32
191438,63985,102,21,13.34,280.14,7.69,118.65
191439,63985,109,17,15.53,264.01,9.91,95.54
191457,63991,27,20,7.88,157.6,5.07,56.2
191458,63991,4,14,8.17,114.38,4.7,48.58
191459,63991,20,10,9.61,96.1,5.45,41.6
191460,63991,23,22,7.81,171.82,4.78,66.66
191521,64010,72,18,12.66,227.88,8.93,67.14
191540,64016,41,13,20.57,267.41,13.22,95.55
191541,64016,83,16,7.29,116.64,4.21,49.28
191542,64016,69,12,8.77,105.24,5.27,42.0
191547,64018,106,15,16.49,247.35,10.34,92.25
191548,64018,20,8,8.65,69.2,5.45,25.6
191554,64020,94,33,4.79,158.07,3.54,41.25
191555,64020,63,11,9.17,100.87,6.66,27.61
191566,64024,77,116,10.83,1256.28,6.61,489.52
191567,64024,35,24,17.05,409.2,10.85,148.8
191568,64024,91,12,4.21,50.52,2.55,19.92
191577,64027,52,8,12.52,100.16,7.33,41.52
191578,64027,30,12,16.64,199.68,9.43,86.52
191584,64029,95,14,3.86,54.04,2.3,21.84
191585,64029,12,13,4.73,61.49,3.35,17.94
191586,64029,101,5,15.67,78.35,10.49,25.9
191587,64029,94,15,5.64,84.6,3.54,31.5
191588,64029,86,27,8.36,225.72,5.65,73.17
191598,64033,27,9,7.49,67.41,5.07,21.78
191599,64033,20,5,9.13,45.65,5.45,18.4
191641,64048,117,11,8.26,90.86,6.0,24.86
191655,64053,48,5,23.47,117.35,13.99,47.4
191656,64053,54,9,12.83,115.47,8.51,38.88
191657,64053,70,20,10.76,215.2,6.89,77.4
191658,64053,2,14,9.97,139.58,6.61,47.04
191659,64053,15,17,6.2,105.4,4.03,36.89
191668,64056,60,7,10.53,73.71,7.32,22.47
191669,64056,13,5,5.09,25.45,2.88,11.05
191670,64056,22,36,7.04,253.44,4.58,88.56
191671,64056,1,30,7.69,230.7,4.43,97.8
191672,64056,14,11,9.78,107.58,6.43,36.85
191784,64092,75,5,14.24,71.2,8.01,31.15
191785,64092,5,19,9.24,175.56,5.46,71.82
191786,64092,40,6,18.53,111.18,12.25,37.68
191787,64092,39,8,20.17,161.36,13.65,52.16
191792,64096,67,24,5.02,120.48,3.55,35.28
191793,64096,72,9,12.66,113.94,8.93,33.57
191794,64096,4,9,7.35,66.15,4.7,23.85
191795,64096,2,32,8.97,287.04,6.61,75.52
191806,64099,104,34,9.9,336.6,6.94,100.64
191807,64099,29,16,21.14,338.24,15.78,85.76
191808,64099,92,17,7.85,133.45,5.12,46.41
191809,64099,28,14,9.97,139.58,6.99,41.72
191810,64099,87,57,8.69,495.33,5.73,168.72
191819,64103,92,12,8.26,99.12,5.12,37.68
191820,64103,118,6,8.5,51.0,5.53,17.82
191821,64103,13,30,5.09,152.7,2.88,66.3
191839,64114,29,7,22.25,155.75,15.78,45.29
191847,64117,113,77,7.58,583.66,5.99,122.43
191848,64117,1,7,6.54,45.78,4.43,14.77
191849,64117,61,64,6.04,386.56,4.72,84.48
191850,64117,75,77,12.1,931.7,8.01,314.93
191873,64125,25,8,7.13,57.04,4.39,21.92
191914,64138,13,6,5.09,30.54,2.88,13.26
191915,64138,1,27,7.69,207.63,4.43,88.02
191916,64138,41,13,20.57,267.41,13.22,95.55
192216,64236,16,51,4.71,240.21,3.12,81.09
192217,64236,68,10,6.22,62.2,4.2,20.2
192218,64237,111,30,13.53,405.9,8.09,163.2
192219,64237,74,16,15.66,250.56,10.01,90.4
192220,64237,70,26,10.76,279.76,6.89,100.62
192221,64237,93,9,2.92,26.28,1.67,11.25
192222,64237,21,29,6.03,174.87,3.92,61.19
192274,64254,2,62,9.47,587.14,6.61,177.32
192275,64254,114,10,12.68,126.8,7.49,51.9
192276,64254,91,6,4.0,24.0,2.55,8.7
192277,64254,105,12,13.24,158.88,9.0,50.88
192289,64258,25,12,6.77,81.24,4.39,28.56
192290,64258,103,34,14.31,486.54,8.3,204.34
192291,64258,109,8,14.75,118.0,9.91,38.72
192292,64258,110,22,15.31,336.82,11.52,83.38
192293,64258,62,24,7.03,168.72,5.17,44.64
192427,64301,66,2,6.0,12.0,4.64,2.72
192428,64301,75,36,12.82,461.52,8.01,173.16
192429,64301,102,22,12.01,264.22,7.69,95.04
192430,64301,1,34,6.92,235.28,4.43,84.66
192431,64301,86,15,7.52,112.8,5.65,28.05
192464,64313,102,7,13.34,93.38,7.69,39.55
192465,64313,8,8,4.78,38.24,2.78,16.0
192485,64320,113,32,8.92,285.44,5.99,93.76
192486,64320,41,232,20.57,4772.24,13.22,1705.2
192536,64339,45,12,16.72,200.64,11.87,58.2
192537,64339,7,13,5.26,68.38,3.21,26.65
192538,64339,88,19,7.1,134.9,4.69,45.79
192539,64339,90,16,3.1,49.6,2.11,15.84
192549,64343,49,69,9.24,637.56,6.8,168.36
192550,64343,24,14,11.21,156.94,8.38,39.62
192580,64351,82,23,9.07,208.61,5.91,72.68
192641,64371,31,80,12.95,1036.0,8.33,369.6
192642,64371,118,10,8.5,85.0,5.53,29.7
192643,64371,90,64,3.1,198.4,2.11,63.36
192683,64386,29,66,20.03,1321.98,15.78,280.5
192684,64386,71,15,9.77,146.55,6.29,52.2
192685,64386,64,28,9.84,275.52,7.52,64.96
192703,64392,7,9,5.0,45.0,3.21,16.11
192735,64401,60,31,10.53,326.43,7.32,99.51
192736,64401,107,14,10.37,145.18,6.0,61.18
192737,64401,2,16,9.97,159.52,6.61,53.76
192795,64422,106,11,18.32,201.52,10.34,87.78
192796,64422,37,18,15.44,277.92,9.8,101.52
192797,64422,67,13,5.58,72.54,3.55,26.39
192798,64422,98,50,3.97,198.5,2.6,68.5
192852,64445,14,13,9.78,127.14,6.43,43.55
192853,64445,90,18,3.1,55.8,2.11,17.82
192854,64445,20,7,9.61,67.27,5.45,29.12
192855,64445,21,18,6.03,108.54,3.92,37.98
192877,64453,73,7,12.19,85.33,6.87,37.24
192878,64453,111,10,13.53,135.3,8.09,54.4
192879,64453,79,18,10.46,188.28,6.97,62.82
192880,64453,102,17,13.34,226.78,7.69,96.05
192881,64454,27,11,7.88,86.68,5.07,30.91
192882,64454,101,3,15.67,47.01,10.49,15.54
192972,64482,52,2,11.27,22.54,7.33,7.88
192973,64482,28,6,9.44,56.64,6.99,14.7
192974,64482,41,12,18.51,222.12,13.22,63.48
193025,64499,53,60,9.79,587.4,6.68,186.6
193026,64499,44,31,16.21,502.51,11.28,152.83
193027,64499,105,58,13.24,767.92,9.0,245.92
193028,64499,10,30,5.33,159.9,3.4,57.9
193029,64499,58,42,11.84,497.28,8.15,154.98
193040,64505,32,30,11.92,357.6,9.34,77.4
193041,64505,29,6,20.03,120.18,15.78,25.5
193042,64505,35,27,15.35,414.45,10.85,121.5
193043,64505,86,6,7.52,45.12,5.65,11.22
193044,64505,16,5,4.24,21.2,3.12,5.6
193109,64529,103,13,15.06,195.78,8.3,87.88
193110,64529,29,14,22.25,311.5,15.78,90.58
193136,64541,63,52,10.79,561.08,6.66,214.76
193137,64541,33,43,17.1,735.3,11.24,251.98
193138,64541,37,36,15.44,555.84,9.8,203.04
193167,64552,49,15,9.73,145.95,6.8,43.95
193168,64552,6,41,6.53,267.73,4.69,75.44
193196,64562,33,16,17.1,273.6,11.24,93.76
193197,64562,20,34,9.61,326.74,5.45,141.44
193198,64562,34,163,18.82,3067.66,12.22,1075.8
193199,64562,39,33,20.17,665.61,13.65,215.16
193259,64583,45,39,16.72,652.08,11.87,189.15
193260,64583,67,16,5.58,89.28,3.55,32.48
193273,64587,14,33,9.78,322.74,6.43,110.55
193274,64587,57,16,14.09,225.44,8.93,82.56
193275,64587,52,60,12.52,751.2,7.33,311.4
193276,64587,38,11,20.02,220.22,11.9,89.32
